artist_id,country_validation_label,country_validation_score,country_validation_score_text,country_positive_hits,country_negative_hits,country_validation_evidence,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_000798,review,0.95,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Barbara Mandrell,,,Barbara Ann Mandrell,Q292373,f9af8ba9-78d9-4355-85f5-f3c8abdaa31f,0000000114937687,76500842,https://en.wikipedia.org/wiki/Barbara_Mandrell,1948.0,Houston,Harris County,Texas,TX,United States,,,,United States,musician|actor|singer|television actor|television producer|songwriter,country music|adult contemporary music|country pop,country,0.95,guitar|banjo|voice,,ABC Records|Capitol Records|Columbia Records|MCA Records|Universal Records|Dot Records|Epic Records,"Favorite Country Single|Country Music Association Award for Entertainer of the Year|American Music Award for Favorite Country Female Artist|Grammy Award for Best Inspirational Performance|People's Choice Award for Favorite Female Artist|Grammy Award for Best Soul Gospel Performance by a Duo or Group, Choir or Chorus|Country Music Association Award for Female Vocalist of the Year",http://www.barbara-mandrell.com/,1940.0,South,0.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q292373|https://en.wikipedia.org/wiki/Barbara_Mandrell|https://musicbrainz.org/artist/f9af8ba9-78d9-4355-85f5-f3c8abdaa31f,3.0,high,high,high,0.0,,barbara mandrell,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000799,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Skeeter Davis,,,Mary Frances Penick,Q292412,fd8f6b23-480c-4605-8152-51a5e8a39dfb,0000000079621002,69115208,https://en.wikipedia.org/wiki/Skeeter_Davis,1931.0,Dry Ridge,Grant County,Kentucky,KY,United States,2004-09-19,2004.0,Nashville,United States,singer-songwriter|singer|writer|children's writer|recording artist,pop music|country music|folk music,country,0.95,voice,,4 Star Records|RCA,,,1930.0,Appalachia,1.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q292412|https://en.wikipedia.org/wiki/Skeeter_Davis|https://musicbrainz.org/artist/fd8f6b23-480c-4605-8152-51a5e8a39dfb,3.0,high,high,high,0.0,,skeeter davis,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000803,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Casey James,Casey Everett James,,Casey Everett James,Q2940980,da264869-434f-406b-87fe-0ed5d3828421,0000000080545799,122054563,https://en.wikipedia.org/wiki/Casey_James,1982.0,Plano,Collin County,Texas,TX,United States,,,,United States,singer|songwriter,pop music|country music,country,0.95,guitar|voice,,19 Recordings|BNA Records|Columbia Records,,http://www.caseyjamesofficial.com,1980.0,South,0.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q2940980|https://en.wikipedia.org/wiki/Casey_James|https://musicbrainz.org/artist/da264869-434f-406b-87fe-0ed5d3828421,3.0,high,high,high,0.0,,casey james,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000804,review,0.95,5,2,1,+4:country ; +3:country pop ; -2:pop,Cassadee Pope,,,Cassadee Blake Pope,Q2941198,4b714531-2c81-48d2-b134-4197f820caa1,0000000407791183,305857219,https://en.wikipedia.org/wiki/Cassadee_Pope,1989.0,West Palm Beach,Palm Beach County,Florida,FL,United States,,,,United States,singer-songwriter|singer|guitarist,pop rock|country pop|power pop|pop-punk,country,0.95,voice|guitar,Hey Monday,Universal Music Group|DCD2 Records,,http://www.cassadeepope.com/,1980.0,South,0.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2941198|https://en.wikipedia.org/wiki/Cassadee_Pope|https://musicbrainz.org/artist/4b714531-2c81-48d2-b134-4197f820caa1,3.0,high,high,high,0.0,,cassadee pope,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000813,review,0.95,7,3,2,+4:country ; +5:country music ; +3:country rock ; -3:rhythm and blues ; -2:pop,Elvis Presley,Elvis Aaron Presley,,Elvis|King of Rock'n'Roll|Elvis A. Presley|The King of Rock'n'Roll|Elvis Aaron Presley,Q303,01809552-4f87-45b0-afff-2c6f0730a3be,0000000121241960,23404836,https://en.wikipedia.org/wiki/Elvis_Presley,1935.0,Tupelo,Lee County,Mississippi,MS,United States,1977-08-16,1977.0,Memphis,United States,film actor|singer|composer|actor|military personnel|military officer|philanthropist|activist,rock and roll|pop music|rockabilly|country music|gospel music|rhythm and blues|blues|pop rock|country rock|rock music,country,0.95,guitar|piano|voice,,Sun Records|RCA Victor,Grammy Lifetime Achievement Award|Gospel Music Hall of Fame|Rock and Roll Hall of Fame|honorary citizen of Budapest|star on Hollywood Walk of Fame|Presidential Medal of Freedom|Grammy Awards,https://elvisthemusic.com,1930.0,South,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singers|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q303|https://en.wikipedia.org/wiki/Elvis_Presley|https://musicbrainz.org/artist/01809552-4f87-45b0-afff-2c6f0730a3be,3.0,high,high,high,0.0,,elvis presley,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000814,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Ricky Nelson,Eric Hilliard Nelson,Rick Nelson,Eric Hilliard Nelson|Rick Nelson,Q303207,0b511854-c21c-4af1-9c31-e3fc178ded61,0000000108577670,56797194,https://en.wikipedia.org/wiki/Ricky_Nelson,1940.0,Teaneck,Bergen County,New Jersey,NJ,United States,1985-12-31,1985.0,Dallas,United States,singer|actor|songwriter|guitarist|singer-songwriter|television actor|recording artist,rock music|rockabilly|pop music|country music,country,0.95,guitar|voice,,Imperial|Charly Records|Decca|Epic Records|MCA Records|Verve Records,star on Hollywood Walk of Fame|Rock and Roll Hall of Fame|New Jersey Hall of Fame,http://www.rickynelson.com/,1940.0,Northeast,1.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q303207|https://en.wikipedia.org/wiki/Ricky_Nelson|https://musicbrainz.org/artist/0b511854-c21c-4af1-9c31-e3fc178ded61,3.0,high,high,high,0.0,,ricky nelson,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000816,review,0.95,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Hillary Scott,,,Hillary Dawn Scott-Tyrrell,Q305030,6c04190e-ef5d-4e40-b6e5-23ca3504239f,,100683949,https://en.wikipedia.org/wiki/Hillary_Scott,1986.0,Nashville,Davidson County,Tennessee,TN,United States,,,,United States,singer-songwriter|songwriter|singer,country music|country pop|folk music,country,0.95,voice,,Capitol Records|EMI|Capitol Records Nashville,,http://ladyantebellum.com/,1980.0,Appalachia,0.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q305030|https://en.wikipedia.org/wiki/Hillary_Scott|https://musicbrainz.org/artist/6c04190e-ef5d-4e40-b6e5-23ca3504239f,3.0,high,high,high,0.0,,hillary scott,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000817,review,0.95,5,2,1,+4:country ; +5:country music ; -4:house,Tom House,,,,Q30612777,4a54d204-b4b5-41bd-bf78-0b96f473dfb0,0000000025381621,60534206,https://en.wikipedia.org/wiki/Tom_House_(musician),1949.0,Durham,Durham County,North Carolina,NC,United States,,,,United States,singer|singer-songwriter,country music,country,0.95,voice,,,,,1940.0,South,0.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q30612777|https://en.wikipedia.org/wiki/Tom_House_(musician)|https://musicbrainz.org/artist/4a54d204-b4b5-41bd-bf78-0b96f473dfb0,3.0,high,high,high,0.0,,tom house,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000822,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Gene Summers,,,David Eugene Summers,Q3100476,7cffa2a5-4e0e-40f0-ae12-4f1ada09bee4,0000000039811178,4134463,https://en.wikipedia.org/wiki/Gene_Summers,1939.0,Dallas,Dallas County,Texas,TX,United States,2021-02-17,2021.0,,United States,singer-songwriter|bandleader|conductor|singer|composer|guitarist|record producer,pop music|country music,country,0.95,guitar|voice,,Mercury Records|Apex|Charay Records|Charly Records|Alta Records|Jamie,,http://www.rockabillyhall.com/GeneSummers.html,1930.0,South,1.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3100476|https://en.wikipedia.org/wiki/Gene_Summers|https://musicbrainz.org/artist/7cffa2a5-4e0e-40f0-ae12-4f1ada09bee4,3.0,high,high,high,0.0,,gene summers,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000823,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,James Taylor,James Vernon Taylor,,James Vernon Taylor,Q310300,107d0c22-d051-4d98-8206-4e14de02132a,0000000120238049,35352272,https://en.wikipedia.org/wiki/James_Taylor,1948.0,Boston,Suffolk County,Massachusetts,MA,United States,,,,United States|United Kingdom,singer-songwriter|writer|guitarist|recording artist|singer|songwriter|composer,pop rock|folk rock|country music|soft rock|jazz-funk|rock music,country,0.95,guitar|voice,,Warner Bros. Records|Apple Records|Capitol Records|Columbia Records|EMI|Sony Music,National Medal of Arts|MusiCares Person of the Year|Presidential Medal of Freedom|Kennedy Center Honors|North Carolina Award for Fine Arts|Rock and Roll Hall of Fame,https://www.jamestaylor.com/,1940.0,Northeast,0.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q310300|https://en.wikipedia.org/wiki/James_Taylor|https://musicbrainz.org/artist/107d0c22-d051-4d98-8206-4e14de02132a,3.0,high,high,high,0.0,,james taylor,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000860,review,0.95,10,3,1,+4:country ; +5:country music ; +3:country rock ; -2:pop,J. D. Souther,John David Souther,,John David Souther|J.D. Souther|JD Souther,Q346374,81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2,0000000055184653,6265149368806485980004,https://en.wikipedia.org/wiki/JD_Souther,1945.0,Detroit,Wayne County,Michigan,MI,United States,2024-09-17,2024.0,Sandia Park,United States,songwriter|actor|composer|musician|singer,rock music|country music|pop rock|country rock|folk rock,country,0.95,guitar|voice,Longbranch/Pennywhistle,Warner Bros. Records|Columbia Records|Elektra,,https://www.jdsouther.net,1940.0,Midwest,1.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q346374|https://en.wikipedia.org/wiki/JD_Souther|https://musicbrainz.org/artist/81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2,3.0,high,high,high,0.0,,j d souther,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000889,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Van Stephenson,,,Van Wesley Stephenson,Q4008478,5f8f7919-8e79-4ec6-a3d5-744b0f5f7d09,0000000055502033,14006816,https://en.wikipedia.org/wiki/Van_Stephenson,1953.0,Hamilton,Butler County,Ohio,OH,United States,2001-04-08,2001.0,Nashville,United States,singer-songwriter,pop music|country music,country,0.95,guitar,,MCA Records,,,1950.0,Midwest,1.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4008478|https://en.wikipedia.org/wiki/Van_Stephenson|https://musicbrainz.org/artist/5f8f7919-8e79-4ec6-a3d5-744b0f5f7d09,3.0,high,high,high,0.0,,van stephenson,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000890,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Kim Carnes,Kim Carnes Ellingson,,Kim Carnes Ellingson,Q4070,600c5212-a8e6-458e-bd3f-78b6fbfe329a,0000000114937660,76499670,https://en.wikipedia.org/wiki/Kim_Carnes,1945.0,Los Angeles,Los Angeles County,California,CA,United States,,,,United States,singer|singer-songwriter|recording artist,pop rock|soft rock|country music|folk music,country,0.95,voice,The New Christy Minstrels,A&M Records|EMI Records|MCA Records|Warner Music Group,,http://www.kimcarnes.com/,1940.0,West,0.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4070|https://en.wikipedia.org/wiki/Kim_Carnes|https://musicbrainz.org/artist/600c5212-a8e6-458e-bd3f-78b6fbfe329a,3.0,high,high,high,0.0,,kim carnes,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000894,review,0.95,6,2,1,+4:country ; +5:country music ; -3:rhythm and blues,Michael Sarver,,,Jeremy Michael Sarver,Q4215897,2e956f4c-8564-4430-a8f3-9319d0f9481a,0000000089603940,130600088,https://en.wikipedia.org/wiki/Michael_Sarver,1981.0,Sulphur,,Louisiana,LA,United States,,,,United States,singer|pianist,rhythm and blues|country music,country,0.95,guitar|piano|voice,,,,http://www.michaelsarversite.com/,1980.0,South,0.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singers|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q4215897|https://en.wikipedia.org/wiki/Michael_Sarver|https://musicbrainz.org/artist/2e956f4c-8564-4430-a8f3-9319d0f9481a,3.0,high,high,high,0.0,,michael sarver,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000899,review,0.95,10,3,1,+4:country ; +5:country music ; +3:country pop ; -2:pop,Crystal Gayle,Brenda Gail Webb,Crystal Gayle,Brenda Webb,Q434512,cefd9d3d-9506-461c-972f-89b4cbade9da,0000000078394565,59269579,https://en.wikipedia.org/wiki/Crystal_Gayle,1951.0,Paintsville,Johnson County,Kentucky,KY,United States,,,,United States,singer|actor|songwriter|recording artist,country music|country pop|country folk|gospel music|traditional pop|crossover|jazz|folk music,country,0.95,piano,,Decca|United Artists Records|Columbia Records|Elektra|Capitol Records|Intersound Records,star on Hollywood Walk of Fame|American Music Award for Favorite Country Female Artist|Country Music Association Award for Female Vocalist of the Year,http://www.crystalgayle.com/,1950.0,Appalachia,0.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q434512|https://en.wikipedia.org/wiki/Crystal_Gayle|https://musicbrainz.org/artist/cefd9d3d-9506-461c-972f-89b4cbade9da,3.0,high,high,high,0.0,,crystal gayle,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000901,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Juice Newton,,,,Q435679,80f71f44-b3cd-4386-9768-b3398180f708,0000000073578146,54337463,https://en.wikipedia.org/wiki/Juice_Newton,1952.0,Lakehurst,Ocean County,New Jersey,NJ,United States,,,,United States,singer|guitarist|songwriter|singer-songwriter,pop music|country music|folk music,country,0.95,guitar|voice,,Capitol Records,,http://www.juicenewton.net,1950.0,Northeast,0.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q435679|https://en.wikipedia.org/wiki/Juice_Newton|https://musicbrainz.org/artist/80f71f44-b3cd-4386-9768-b3398180f708,3.0,high,high,high,0.0,,juice newton,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000903,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Kenny Loggins,Kenneth Clark Loggins,,Mr pepi|Kenneth Clark Loggins,Q435965,15042d2b-2d4c-4451-a96a-6f547642de13,0000000073643067,14958831,https://en.wikipedia.org/wiki/Kenny_Loggins,1948.0,Everett,Snohomish County,Washington,WA,United States,,,,United States,singer-songwriter|guitarist|singer|composer|recording artist,pop rock|country music,country,0.95,guitar|voice,Gator Creek|The Electric Prunes|Loggins and Messina,Columbia Records,star on Hollywood Walk of Fame,http://www.kennyloggins.com/,1940.0,West,0.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q435965|https://en.wikipedia.org/wiki/Kenny_Loggins|https://musicbrainz.org/artist/15042d2b-2d4c-4451-a96a-6f547642de13,3.0,high,high,high,0.0,,kenny loggins,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000918,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Paul Leim,Paul William Leim,Paul Leim,Paul William Leim,Q45025227,ce880c70-6a7f-49e1-a0dd-77da59d599dc,,43925606,https://en.wikipedia.org/wiki/Paul_Leim,1950.0,Port Huron,,Michigan,MI,United States,,,,,drummer,Country music|| rock|| pop|| Contemporary Christian|| film music |,country,0.95,,,,,http://paulleim.com,1950.0,Midwest,0.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q45025227|https://en.wikipedia.org/wiki/Paul_Leim|https://musicbrainz.org/artist/ce880c70-6a7f-49e1-a0dd-77da59d599dc,3.0,high,high,high,0.0,,paul leim,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000928,review,0.95,5,2,1,+4:country ; +3:country pop ; -2:pop,Aaron Kelly,,,Aaron Wayne Kelly,Q4662147,27029134-bca9-49ff-af34-32a0d78eb47e,,121769507,https://en.wikipedia.org/wiki/Aaron_Kelly_(singer),1993.0,Davenport,Polk County,Florida,FL,United States,,,,United States,singer|songwriter,country pop,country,0.95,voice,,,,http://www.aaronkellymusic.com/,1990.0,South,0.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4662147|https://en.wikipedia.org/wiki/Aaron_Kelly_(singer)|https://musicbrainz.org/artist/27029134-bca9-49ff-af34-32a0d78eb47e,3.0,high,high,high,0.0,,aaron kelly,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000930,review,0.95,2,3,3,+4:country ; +5:country music ; +3:country rock ; -5:electronic dance music ; -3:dance ; -2:pop,Zac Brown,,,Zachry Brown|Zachary Alexander Brown|Zachry Alexander Brown,Q47088963,c97b3b6b-8c0b-4498-915a-70f3d7b3b9d6,0000000368076557,107873213,https://en.wikipedia.org/wiki/Zac_Brown,1978.0,Atlanta,,Georgia,GA,United States,,,,United States,guitarist|songwriter|singer|musician,reggae|country music|pop music|country rock|Southern rock|electronic dance music|folk rock,country,0.95,voice|guitar,Sir Rosevelt|Zac Brown Band,,,http://zacbrown.com,1970.0,South,0.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q47088963|https://en.wikipedia.org/wiki/Zac_Brown|https://musicbrainz.org/artist/c97b3b6b-8c0b-4498-915a-70f3d7b3b9d6,3.0,high,high,high,0.0,,zac brown,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000932,review,0.95,5,2,1,+4:country ; +3:country rock ; -2:pop,Glenn Frey,Glenn Lewis Frey,,,Q472051,a717be4f-8b3d-4355-b33c-2b84f88fe40d,0000000081116179,32183167,https://en.wikipedia.org/wiki/Glenn_Frey,1948.0,Detroit,,Michigan,MI,United States,2016-01-18,2016.0,New York City,United States,actor|singer|singer-songwriter|pianist|lyricist|guitarist|television actor,country rock|pop rock|soft rock|rock music,country,0.95,piano|guitar|voice,Eagles|Longbranch/Pennywhistle,Asylum Records|MCA Records,Kennedy Center Honors,http://www.glennfreyonline.com,1940.0,Midwest,1.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q472051|https://en.wikipedia.org/wiki/Glenn_Frey|https://musicbrainz.org/artist/a717be4f-8b3d-4355-b33c-2b84f88fe40d,3.0,high,high,high,0.0,,glenn frey,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
artist_000941,review,0.95,7,2,1,+4:country ; +5:country music ; -2:pop,Austin Roberts,,,,Q4823260,daf38fea-7963-4607-bf0d-5a1d738b87ed,0000000073740473,,https://en.wikipedia.org/wiki/Austin_Roberts_(singer),1945.0,Newport News,,Virginia,VA,United States,2024-11-01,2024.0,,United States,singer|songwriter,country music|pop music,country,0.95,voice,,Philips Records,,,1940.0,South,1.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4823260|https://en.wikipedia.org/wiki/Austin_Roberts_(singer)|https://musicbrainz.org/artist/daf38fea-7963-4607-bf0d-5a1d738b87ed,3.0,high,high,high,0.0,,austin roberts,0.0,1.0,1.0,0.0,2.0,,,,1.0,,,,,,,,
