song_name,artist_name,id,type,part,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,chart_year,genre,main_key,strumming_whole_song_details,bpm,song_structure,has_intro,has_verse,has_chorus,has_pre_chorus,has_bridge,has_outro,has_solo,has_interlude,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,all_chords_summary,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness,strumming_verse_details,strumming_unknown_details,strumming_suggested_pattern__based_off_of_drum_beat__details,strumming_as_per_acoustic_guitar_in_voice_memo_version_details,strumming_all_details,strumming_full_song_details,strumming_chorus__details,strumming_main_pattern_details,strumming_variation_details,strumming_piano_rhythm_details,strumming_adaptation_for_guitar_strumming_details,strumming_chorus__solo__outro_details,strumming_riff__begin_song_with_a_rest_on_beat_1__details,strumming_general_pattern_details,strumming_intro__bridge__outro_details,strumming_whole_song_except_part_after_3rd_chorus_details,strumming_after_3rd_chorus__use_p_m___details,strumming_pre_chorus__chorus_details,strumming_intro___verse_details,strumming_verse__main_pattern__details,strumming_verse__variation__details,strumming_descending_fills_details,strumming_chorus_details,strumming_bridge_details,strumming_whole_bar_intro_and_instrumental_details,strumming_pre_chorus__end_of_verse__details,strumming_whole_details,strumming_suggested_pattern_details,strumming_verse__main__details,strumming_verse__last_two_lines__details,strumming_chorus__main__details,strumming_chorus__end__details,strumming_intro___chorus_details,strumming_all_parts_details,strumming_pattern_1__x4__hold_last_strum_on_repeats____details,strumming_pattern_2_details,strumming_all_except_bridge_details,strumming_verses_and_interludes_details,strumming_pre_chorus___chorus_details,strumming_whole_verses_onwards_details,strumming_basic_pattern_details,strumming_expanded_pattern_details,strumming_verses___chorus_details,strumming_verse__pre_chorus_details,strumming_verse_and_chorus_details,strumming_intro_details,strumming_verse_1_details,strumming_chorus_1_details,strumming_verse_2_beginning_details,strumming_chorus_2_details,strumming_alternative_details,strumming_whole_song__suggested__details,strumming_whole_song__main_pattern__details,strumming_occasional_pattern_details,strumming_intro___chorus_variation_details,strumming_instrumental_line_1_details,strumming_instrumental_line_2_details,strumming_intro_verse_details,strumming_verses___interludes_details,strumming_general_details,strumming_verse__chorus_details,strumming_variation__every_4th_bar__details,strumming_intro__verse_details,strumming_post_chorus__3rd_chorus_details,strumming_verses_details,strumming_intro___instrumental_parts_details,strumming_chorus___solo_details,strumming_intro_part_1_of_pattern__chorus_part_2_of_pattern_details,strumming_intro_part_2_of_pattern__chorus_part_1_of_pattern_details,strumming_pattern_1__alternate_as_you_wish__details,strumming_verses___instrumentals_details,strumming_rest_of_song_details,strumming_prechorus_ending_details,strumming_pattern_1_details,strumming_intro__verse_1__chorus_1_details,strumming_verse_2__chorus_2__bridge__chorus_3_details,strumming_break_details,strumming_main_details,strumming_verse___pre_chorus_details,strumming_chorus___instrumental___bridge_details,strumming_intro__verse__pre_chorus_details,strumming_all_parts____indicates_muted_staccato_note__details,strumming_chorus_part_1_details,strumming_chorus_part_2_details,strumming_em__am__and_em_a_sections_details,strumming_b7_section__bassline__details,strumming_b7_section__melody___details,strumming_post_chorus_em_and_am_sections_details,strumming_post_chorus_b7_section_details,strumming_bridge_outro_details,strumming_main_strumming_pattern_details,strumming_instrumental_bridge_details,strumming_hook_details,strumming_pattern_2__follows_rhythm_of_drum_part__details,strumming_verse__e7_9__details,strumming_fill_1__watch_out_for_occasional_2_4_bars__details,strumming_fill_2__ditto__details,strumming_something_a_bit_crazy___synth_pattern_details,strumming_verse_1__1st_half_details,strumming_verse_1__2nd_half_details,strumming_chorus__verse_2__outro_details,strumming_pre_chorus__bridge_details,strumming_optional_strumming_rhythm_details,strumming_chorus___bridge___outro_details,strumming_from_1st_chorus_details,strumming_1st___3rd__verse___chorus_details,strumming_verse_2__mute_chords_every_other_strum__details,strumming_chorus__2nd___part_of_3rd_if_this_tab_was_finished_details,strumming_post_chorus_details,strumming_alternative_for_chorus_details,strumming_main_pattern__bridge_and_instrumental_unmuted__details,strumming_ending__hold_last_strum__details,strumming_hook_pattern_details,strumming_chorus_pattern_details,strumming_bridge_pattern_details,strumming_main_pattern__from_verse_1_details,strumming_entire_song__except_intro___interlude__details,strumming_whole_song_except_bridge_details,strumming_verse__pre_chorus__chorus__pre_bridge__outro_details,strumming_alternative_pattern_details,strumming_intro__verse__1st_chorus__interlude_details,strumming_intro___verse_1_details,strumming_intro__verse__instrumental__outro_details,strumming_pre_chorus__details,strumming_chorus__bridge__from_5th_line__details,strumming_intro___verse_1___links_details,strumming_simplified_pattern_details,strumming_instrumental_parts__verses_2___3_details,strumming_main_pattern__variation__details,strumming_optional_variation_details,strumming_verse_and_pre_chorus_details,strumming_chorus_and_verse_details,strumming_main_pattern__details,strumming_pre_chorus_details,strumming_complete_details,strumming_chord_details,strumming_verse__details,strumming_main_strum_pattern_details,strumming_chorus__bridge__outro_details,strumming_post_chorus_1__verse_2__outro_details,strumming_verse_2_details,strumming_intro__verse__pre_choruses_1___2_details,strumming_verse_1_first_half_details,strumming_verse_1_second_half_details,strumming_chorus__verse_2_details,strumming_basic_chorus_pattern_details,strumming_main_pattern_from_pre_chorus_details,strumming_chorus_variation_details,strumming_4_4_parts_of_the_song__if_no_fingerpicking__details,strumming_verse_variation_details,strumming_rest_of_the_song_details,strumming_basic_details,strumming_advanced_details,strumming_breaks__end_of_intro_and_pre_chorus__details,strumming_breaks_details,strumming_intro_verse_pre_chorus__suggested__details,strumming_choruses__suggested__details,strumming_simple_single_strums_details,strumming_rhythmic_strumming_variation_details,strumming_interlude___outro_details,strumming_throughout_details,strumming_verse___vocal_part_details,strumming_verse___instrumental_part_details,strumming_riff_before_chorus_details,strumming_most_of_the_song_details,strumming_second_part_of_chorus_details,strumming_whole_song__adapted__details,strumming_main_pattern__half_time_feel__details
Too Sweet,Hozier,5194038,Chords,,2,2280,4.89813,,E A D G B E,3,https://tabs.ultimate-guitar.com/tab/hozier/too-sweet-chords-5194038,2024-03-22,2024,2024,r&b funk & soul,Gm,,117.0,"Intro, Verse 1, Pre-Chorus 1, Chorus, Break, Verse 2, Pre-Chorus 2, Chorus, Bridge, Chorus",1,1,1,1,1,0,0,0,G,23,Em,16,C,16,"Em:16, D/F#:15, G:23, Am:15, C/B:15, C:16, D:8, B7:10, B7/F#:5",0.07567466820913267,0.9283106783637006,0.0,0.6772472337371594,0.6940357980654905,0.7648963906679125,0.1502297631671969,0.2222222222222222,0.8333333333333334,0.011594202898550725,1.1111111111111112,0.9243253317908673,0.0783315659243549,,,,,,,,203-101-1-203-1-203-202-101-1-203-1-203-1-101-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toosie Slide,Drake,3064800,Chords,,1,21,4.51683,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/drake/toosie-slide-chords-3064800,2020-04-03,2020,2020,hip hop,G,,100.0,"Intro, Pre-Chorus, Chorus, Post-Chorus, Chorus, Verse 1, Pre-Chorus, Chorus, Verse 2, Pre-Chorus, Chorus, Post-Chorus, Chorus",1,1,1,1,0,0,0,0,E,20,B,20,F#,20,"E:20, B:20, F#:20, G#m:20",0.018695652173913044,0.9532608695652174,0.0,0.6442481884057971,0.7266304347826087,0.7615508821676118,0.13043478260869565,0.0,0.35,2.785507246376812,0.9166666666666667,0.981304347826087,0.0,,,,,,1-202-202-101-202-101-1-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Training Season - Dance The Night - Houdini,Dua Lipa,5187546,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/dua-lipa/training-season-dance-the-night-houdini-chords-5187546,2024-03-18,2024,2024,,,,,"Intro, Verse 1, Pre-Chorus, Chorus, Post-Chorus, Verse 2, Chorus, Bridge, Verse 1, Chorus, Post-Chorus, Verse 2, Chorus, Post-Chorus, Bridge, Chorus, Outro",1,1,1,1,1,1,0,0,Am,37,C,29,Fm,28,"Fm:28, C:29, Bbm:3, Em7:4, A7:4, G:10, Cmaj13:4, Am:37, Dm:16, Em:18, F:4",0.07388535031847134,0.9299363057324841,0.0,0.6128662420382165,0.6751592356687898,0.6288287557304557,0.20382165605095542,0.3333333333333333,1.1,1.1464968152866242,1.3333333333333333,0.9261146496815287,0.07643312101910828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trampoline,SHAED,2530953,Chords,,1,351,4.82039,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/shaed/trampoline-chords-2530953,2018-12-03,2018,2020,pop,Cm,,64.0,"Verse 1, Chorus 1, Verse 2, Chorus 2, Solo, Chorus 2",0,1,1,0,0,0,1,0,Gm,16,Bb,16,F,16,"Gm:16, Bb:16, F:16, Cm:16, Eb:12, D:3",0.030004688232536336,0.9249882794186592,0.0,0.7187458977965306,0.46257227691826847,0.9384281724164736,0.025003906860446942,0.0,0.6,0.15002344116268168,0.6666666666666667,0.9699953117674636,0.0,,,,,,,,1-203-202-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-201-1-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-101-203-101-203-101-2-101-203-101-203-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trap Queen,Fetty Wap,1723877,Chords,,1,202,4.78243,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/fetty-wap/trap-queen-chords-1723877,2015-03-25,2015,2015,hip hop,,,,"Verse 1, Hook, Verse 2, Hook 2, Verse 1",0,1,0,0,0,0,0,0,Am,19,Dm,17,G,17,"Am:19, Dm:17, F:16, G:17",0.019178613513525265,0.9520534662161868,0.0,0.706749761932715,0.5959348108723915,0.9455483107144103,0.02205307487270466,0.0,0.43333333333333335,1.648427451440796,0.7777777777777777,0.9808213864864747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truck Bed,"HARDY (US, country)",4381298,Chords,,1,51,4.82226,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/hardy-us-country/truck-bed-chords-4381298,2022-10-11,2022,2024,,F,,,"Chorus, Verse 1, Pre-Chorus, Chorus, Verse 2, Chorus, Bridge, Chorus",0,1,1,1,1,0,0,0,Dm,42,F,42,Bb,34,"Dm:42, Bb:34, F:42, C:2",0.013333333333333334,0.9666666666666667,0.0,0.7541666666666667,0.6916666666666667,0.9916666666666667,0.0,0.0,0.4,0.0,0.8333333333333334,0.9866666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Ryan Cabrera,175135,Chords,,1,106,4.4257,,Eb Ab Db Gb Bb Eb,0,https://tabs.ultimate-guitar.com/tab/ryan-cabrera/true-chords-175135,2005-03-30,2005,2005,pop,,,,"Intro, Verse, Chorus, Verse, Chorus, Bridge, Chorus",1,1,1,0,1,0,0,0,Cadd2,20,G,18,Em,16,"Cadd2:20, G:18, Am7:11, Esus4:5, Em:16, Em7:10, Dsus4:10, D:10, D/F#:4, B7:4, Cm:4, Em6:1, A/C#:2, G/B:6, Esus2:2",0.2375761737347103,0.8619772211235626,0.27232110158939427,0.7334821101589393,1.8269089211162381,0.6719402882768253,0.30199864498644985,1.111111111111111,1.4000000000000001,0.2231817183036695,0.6666666666666666,0.7624238262652897,0.3039451036402256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truth Hurts,Lizzo,2170461,Chords,,1,350,4.81701,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/lizzo/truth-hurts-chords-2170461,2017-09-28,2017,2020,hip hop,C,,79.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus",1,1,1,0,1,0,0,0,C,49,Am,48,F,2,"C:49, Am:48, F:2",0.012121212121212123,0.9696969696969697,0.0,0.7017171717171716,0.9393939393939394,0.9305172941536578,0.030303030303030304,0.0,0.3,2.8686868686868685,0.8333333333333334,0.9878787878787879,0.0,,,,,,,,1-202-1-202-1-202-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Try Again,Aaliyah,829924,Chords,,1,41,4.55466,,E A D G B E,4,https://tabs.ultimate-guitar.com/tab/aaliyah/try-again-chords-829924,2009-05-28,2009,2000,r&b funk & soul,,,,"Intro, Verse, Chorus, Verse, Chorus, Bridge, Chorus",1,1,1,0,1,0,0,0,Am,13,Em,9,Em7,4,"Am:13, Em:9, Em7:4",0.13846153846153847,0.8846153846153846,0.0,0.733076923076923,0.3076923076923077,0.9615384615384616,0.0,0.3333333333333333,0.3,0.9230769230769231,0.6666666666666666,0.8615384615384616,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Try Sleeping With A Broken Heart,Alicia Keys,986714,Chords,,3,24,4.57049,novice,E A D G B E,3,https://tabs.ultimate-guitar.com/tab/alicia-keys/try-sleeping-with-a-broken-heart-chords-986714,2010-09-13,2010,2010,pop,,,,,0,0,0,0,0,0,0,0,G,28,A,26,D,25,"G:28, A:26, D:25",0.03869965477560414,0.9032508630609897,0.0,0.7248396944124792,0.4420454545454546,0.9111578586847338,0.05508247027234369,0.2222222222222222,0.5333333333333333,0.29709755785705155,0.0,0.9613003452243959,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turn The Beat Around,Gloria Estefan,738793,Chords,,1,13,4.15023,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/gloria-estefan/turn-the-beat-around-chords-738793,2008-10-02,2008,1995,pop,,,,,0,0,0,0,0,0,0,0,F#m,20,E,17,D,5,"F#m:20, E:17, D:5",0.02857142857142857,0.9285714285714286,0.0,0.5966666666666667,1.380952380952381,0.6746031746031746,0.16666666666666666,0.0,0.3,1.619047619047619,0.0,0.9714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tusk,Fleetwood Mac,723890,Chords,album,2,101,4.75391,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/fleetwood-mac/tusk-chords-723890,2008-08-25,2008,1980,rock,Dm,,,"Drum intro, then, Riff 1",1,0,0,0,0,0,0,0,Dm,10,C,8,G5,4,"Dm:10, G:3, A:3, C:8, G5:4, A5:4",0.06640308622331331,0.8815225733513159,0.0358807082945014,0.6403744349637694,0.6878104897370036,0.6615631400401962,0.18407980625705606,1.1666666666666665,1.8,0.37660053872206944,2.2083333333333335,0.9335969137766867,0.03168685927306617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisters - Aint No Love In Oklahoma,Misc Soundtrack,5276346,Chords,,2,23,4.82326,,D G C F A D,0,https://tabs.ultimate-guitar.com/tab/misc-soundtrack/twisters-aint-no-love-in-oklahoma-chords-5276346,2024-05-21,2024,2024,soundtrack,Cm,,144.0,"Chords, Riff, repeats through whole song, Intro, Verse, Chorus, Verse, Chorus, Solo, Chorus, Tag",1,1,1,0,0,0,1,0,D5,35,Cadd9,17,G,17,"D5:35, Cadd9:17, G:17, Gsus2:9",0.12009247583018075,0.9497688104245481,0.3333333333333333,0.6046406052963429,1.5294241277847833,0.5724543305838656,0.26502732240437155,0.16666666666666666,0.35,0.7322404371584699,1.1666666666666667,0.8799075241698193,0.16666666666666666,,3-202-1-202-3-202-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tú Y Yo Here We Are,Gloria Estefan,4175500,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/4175500,2022-05-01,2022,1990,pop,,,,"Intro, Chorus, Post-Chorus, Chorus, Post-Chorus, Bridge, Chorus, Post-Chorus, Verse",1,1,1,0,1,0,0,0,B7,7,Amaj7,6,G#m7,6,"F#m7:4, B7:7, E:4, Emaj7:5, A/E:4, A2/E:2, A/B:2, Amaj7:6, G#m7:6, C#m:2, C#m/B:2, F#m9:2, F#m7/B:2, E2:1, Am9:1, Cmaj7:3, Amaj9:1, G/B:1, Am7:4, Am7/D:3, G:2, Gmaj7:2, C/G:2, C2/G:2, C/D:2, D:1, Bm7/D:2, Cmaj7/D:1, G7:1, D7:2",0.5468354430379747,0.620253164556962,0.45569620253164556,0.7511392405063291,1.6962025316455696,0.7248838327191156,0.26582278481012656,2.3333333333333335,3.0,0.05063291139240506,0.8333333333333334,0.4531645569620253,0.6582278481012658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U Cant Touch This,MC Hammer,4996243,Chords,,1,5,4.8005,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/mc-hammer/u-cant-touch-this-chords-4996243,2023-10-20,2023,1990,hip hop,Am,,,"Intro, Chorus, Verse 1, Chorus, Verse 2, Chorus, Verse 3, Chorus, Verse 4, Chorus, Chorus, Verse 5, Ending",1,1,1,0,0,0,0,0,Am,110,D,56,G,54,"D:56, Am:110, G:54",0.005454545454545455,0.9863636363636363,0.0,0.7568181818181818,0.9954545454545455,0.9954545454545455,0.0,0.0,0.3,3.5272727272727273,1.3333333333333333,0.9945454545454545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uma Thurman,Fall Out Boy,1700183,Chords,,2,260,4.83427,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/fall-out-boy/uma-thurman-chords-1700183,2015-01-12,2015,2015,pop,,,,"Chorus, Em (4 beats)  C(4) G (2) D (2)  Em (4), Pre-verse, Verse, Chorus, Em (4 beats)  C(4) G (2) D (2)  Em (4), Pre-verse, Verse, Chorus, Em (4 beats)  C(4) G (2) D (2)  Em (4), Bridge, Chorus",0,1,1,0,1,0,0,0,Em,48,D,44,C,19,"Em:48, D:44, C:19, G:13, A:4, E:4",0.018844357554034977,0.9528891061149126,0.0,0.6765030230621628,0.496687303138916,0.8078816026313312,0.11308424749284963,0.3333333333333333,0.5666666666666668,0.8769414575866188,0.888888888888889,0.9811556424459651,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Undo It,Carrie Underwood,897823,Chords,,1,143,4.7014,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/carrie-underwood/undo-it-chords-897823,2009-11-30,2009,2010,country,,,78.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Bridge, Chorus, Chorus",1,1,1,0,1,0,0,0,G,36,Am,28,D,19,"Am:28, C:18, G:36, D:19, F:5, Em:4",0.05897084048027445,0.8859062321326472,0.0,0.7651848675433581,0.3181818181818182,0.9697575613737949,0.009433962264150943,0.2222222222222222,0.8333333333333334,0.9074899942824471,0.2777777777777778,0.9410291595197254,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201-202-201-1-202-202-3-202-202-1-202-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unskinny Bop,Poison,3724325,Chords,,1,20,4.88713,,Eb Ab Db Gb Bb Eb,0,https://tabs.ultimate-guitar.com/tab/poison/unskinny-bop-chords-3724325,2021-05-25,2021,1990,rock,A,,100.0,"Intro, Verse 1, Pre Chorus, Chorus, Verse 2, Pre Chorus 2, Chorus 2, Bridge, Solo, Interlude, Chorus 3",1,1,1,1,1,0,1,1,A,32,D,30,G,29,"A:32, Dsus4:10, D:30, E:12, G:29, G#:2, D/F#:3",0.07457627118644067,0.940677966101695,0.1694915254237288,0.7540677966101694,0.864406779661017,0.8822895719620798,0.11016949152542373,0.6666666666666666,0.7,0.06779661016949153,1.8333333333333333,0.9254237288135594,0.0847457627118644,,1-1-1-1-1-1-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upside Down,Diana Ross,1495111,Chords,,2,60,4.8159,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/diana-ross/upside-down-chords-1495111,2014-06-23,2014,1980,disco,Bb,,,"Intro, Verse 1, Chorus, Pre-Chorus, Chorus, Pre-Chorus, Chorus, Pre-Chorus, Chorus, Verse 2",1,1,1,1,0,0,0,0,Gm,54,C,36,F,36,"Gm:54, C:36, F:36, Bb:18, Bdim:18, Gm7:3, Abm7:3, Am7:3, Bbm7:12",0.2002633929408282,0.9211801944831184,0.059574468085106386,0.699467748933158,1.2575606739847864,0.7078228016737518,0.20318864773629455,0.75,0.9749999999999999,0.12384446074834923,0.6666666666666667,0.7997366070591718,0.2812257845567926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Use Somebody,Kings of Leon,799959,Chords,,3,3625,4.8276,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/kings-of-leon/use-somebody-chords-799959,2009-03-10,2009,2010,rock,C,,137.0,"Intro, Verse 1, Chorus 1, Verse 2, Chorus 1, Solo, Verse 3, Chorus 2, Bridge, Instrumental, Bridge, Outro",1,1,1,0,1,1,1,1,C/E,23,C,20,Fmaj7,16,"C:20, C/E:23, Fmaj7:16, Am:15, F:13, D:2, F#:2",0.08534746910721731,0.9323785799792095,0.19432967032967033,0.6971657524849691,1.0729403934062092,0.7741427306897046,0.15721421365834726,0.2,0.62,0.32786950765618367,0.9,0.9146525308927828,0.09716483516483516,1-202-202-1-202-202-1-1,3-1-1-3-1-1-3-1,,,,,,3-1-1-3-1-1-3-1,,,,,,,,,,,,,,,,,,,,,,,,,3-1-1-3-1-1-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vampire,Olivia Rodrigo,4843571,Chords,,1,3996,4.89778,,E A D G B E,3,https://tabs.ultimate-guitar.com/tab/olivia-rodrigo/vampire-chords-4843571,2023-06-30,2023,2024,pop,F,,67.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Break, Bridge, Chorus",1,1,1,0,1,0,0,0,D,20,Gm,15,G,14,"Gm:15, D:20, F#7:11, G:14, Em:3, A7:3, A:3",0.16231884057971016,0.8985507246376812,0.0,0.7092753623188406,1.0869565217391304,0.6855702583490862,0.2608695652173913,0.3333333333333333,0.7,0.9855072463768116,1.0,0.8376811594202899,0.2028985507246377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-202-1-202-1-202-1-101,1-101-1-101-1-101-1-101,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-202-202-202-1-202-202-202-1-202-1-202-1-202-1-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
