state,year,death_type,deaths_count,mean_age
NEVADA,1950,KILLED IN ACTION,8,
NEVADA,1950,TOTAL,10,36.0
NEVADA,1951,ACCIDENT,1,31.0
NEVADA,1951,KILLED IN ACTION,9,
NEVADA,1951,TOTAL,10,31.0
NEVADA,1952,KILLED IN ACTION,4,26.0
NEVADA,1952,TOTAL,4,26.0
NEVADA,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",1,
NEVADA,1953,KILLED IN ACTION,5,24.0
NEVADA,1953,TOTAL,6,24.0
NEVADA,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",5,26.2
NEVADA,1954,TOTAL,5,26.2
NEVADA,1963,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,34.0
NEVADA,1963,TOTAL,1,34.0
NEVADA,1965,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,21.0
NEVADA,1965,KILLED IN ACTION,1,36.0
NEVADA,1965,TOTAL,2,28.5
NEVADA,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",2,21.0
NEVADA,1966,"KILLED IN ACTION, GRENADE",2,19.5
NEVADA,1966,"KILLED IN ACTION, SMALL ARMS FIRE",3,19.666666666666668
NEVADA,1966,TOTAL,7,20.0
NEVADA,1967,"ACCIDENT, DROWNING",1,19.0
NEVADA,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,20.0
NEVADA,1967,"ACCIDENT, OTHER ACCIDENT",3,19.333333333333332
NEVADA,1967,"DECLARED DEAD, MISSING IN ACTION, MIA",1,20.0
NEVADA,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
NEVADA,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,23.0
NEVADA,1967,KILLED IN ACTION,7,21.0
NEVADA,1967,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,35.0
NEVADA,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",2,21.0
NEVADA,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",2,19.0
NEVADA,1967,"KILLED IN ACTION, GRENADE",2,23.0
NEVADA,1967,"KILLED IN ACTION, SMALL ARMS FIRE",14,21.428571428571427
NEVADA,1967,TOTAL,36,21.36111111111111
NEVADA,1968,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,38.0
NEVADA,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,20.0
NEVADA,1968,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,29.0
NEVADA,1968,"ACCIDENT, OTHER ACCIDENT",1,21.0
NEVADA,1968,"DECLARED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,21.0
NEVADA,1968,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,19.666666666666668
NEVADA,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
NEVADA,1968,KILLED IN ACTION,3,19.333333333333332
NEVADA,1968,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,21.0
NEVADA,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",6,22.5
NEVADA,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,20.75
NEVADA,1968,"KILLED IN ACTION, GRENADE",4,20.25
NEVADA,1968,"KILLED IN ACTION, OTHER WEAPONS",1,20.0
NEVADA,1968,"KILLED IN ACTION, SMALL ARMS FIRE",16,20.875
NEVADA,1968,TOTAL,45,21.377777777777776
NEVADA,1969,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,29.5
NEVADA,1969,"ACCIDENT, OTHER ACCIDENT",1,19.0
NEVADA,1969,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
NEVADA,1969,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,21.5
NEVADA,1969,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
NEVADA,1969,KILLED IN ACTION,1,20.0
NEVADA,1969,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,24.0
NEVADA,1969,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,20.25
NEVADA,1969,"KILLED IN ACTION, GRENADE",7,19.285714285714285
NEVADA,1969,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,20.0
NEVADA,1969,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,28.0
NEVADA,1969,"KILLED IN ACTION, SMALL ARMS FIRE",10,21.2
NEVADA,1969,SELF-INFLICTED,1,19.0
NEVADA,1969,TOTAL,34,21.235294117647058
NEVADA,1970,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,23.0
NEVADA,1970,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,26.0
NEVADA,1970,"ACCIDENT, OTHER ACCIDENT",1,20.0
NEVADA,1970,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,21.0
NEVADA,1970,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,25.333333333333332
NEVADA,1970,"KILLED IN ACTION, GRENADE",3,20.333333333333332
NEVADA,1970,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,22.0
NEVADA,1970,"KILLED IN ACTION, SMALL ARMS FIRE",1,20.0
NEVADA,1970,TOTAL,14,22.428571428571427
NEVADA,1971,"ACCIDENT, DROWNING",1,20.0
NEVADA,1971,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,18.0
NEVADA,1971,"ACCIDENT, OTHER ACCIDENT",1,21.0
NEVADA,1971,KILLED IN ACTION,1,19.0
NEVADA,1971,"KILLED IN ACTION, SMALL ARMS FIRE",1,18.0
NEVADA,1971,"PRESUMED DEAD, AIRCRAFT CRASH -- PASSENGER (MC), MISSING, MSG",1,25.0
NEVADA,1971,TOTAL,6,20.166666666666668
NEVADA,1975,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,25.0
NEVADA,1975,TOTAL,1,25.0
NEVADA,1990,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,45.0
NEVADA,1990,TOTAL,1,45.0
NEVADA,1991,KILLED IN ACTION,1,53.0
NEVADA,1991,TOTAL,1,53.0
NEVADA,1999,"DECLARED DEAD, CAPTURED, POW",1,
NEVADA,1999,"DECLARED DEAD, MISSING IN ACTION, MIA",1,86.0
NEVADA,1999,TOTAL,2,86.0
NEVADA,2007,"DECLARED DEAD, SMALL ARMS FIRE, MISSING IN ACTION, MIA",1,58.0
NEVADA,2007,TOTAL,1,58.0
NEW HAMPSHIRE,1950,"DECLARED DEAD, CAPTURED, POW",4,
NEW HAMPSHIRE,1950,KILLED IN ACTION,35,22.857142857142858
NEW HAMPSHIRE,1950,TOTAL,39,22.857142857142858
NEW HAMPSHIRE,1951,"DECLARED DEAD, CAPTURED, POW",11,20.0
NEW HAMPSHIRE,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,
NEW HAMPSHIRE,1951,KILLED IN ACTION,29,21.5
NEW HAMPSHIRE,1951,TOTAL,41,21.0
NEW HAMPSHIRE,1952,ACCIDENT,2,23.0
NEW HAMPSHIRE,1952,KILLED IN ACTION,15,20.833333333333332
NEW HAMPSHIRE,1952,TOTAL,17,21.142857142857142
NEW HAMPSHIRE,1953,ACCIDENT,1,24.0
NEW HAMPSHIRE,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",18,29.0
NEW HAMPSHIRE,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,
NEW HAMPSHIRE,1953,KILLED IN ACTION,13,21.5
NEW HAMPSHIRE,1953,TOTAL,34,25.666666666666668
NEW HAMPSHIRE,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",3,22.0
NEW HAMPSHIRE,1954,TOTAL,3,22.0
NEW HAMPSHIRE,1962,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,39.0
NEW HAMPSHIRE,1962,TOTAL,1,39.0
NEW HAMPSHIRE,1965,"ACCIDENT, OTHER ACCIDENT",1,22.0
NEW HAMPSHIRE,1965,"KILLED IN ACTION, EXPLOSIVE DEVICE",1,18.0
NEW HAMPSHIRE,1965,"KILLED IN ACTION, GRENADE",3,22.333333333333332
NEW HAMPSHIRE,1965,"KILLED IN ACTION, SMALL ARMS FIRE",2,31.5
NEW HAMPSHIRE,1965,TOTAL,7,24.285714285714285
NEW HAMPSHIRE,1966,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,19.0
NEW HAMPSHIRE,1966,"ACCIDENT, OTHER ACCIDENT",2,26.0
NEW HAMPSHIRE,1966,"ACCIDENT, VEHICLE CRASH (MC)",2,24.0
NEW HAMPSHIRE,1966,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,28.0
NEW HAMPSHIRE,1966,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,22.666666666666668
NEW HAMPSHIRE,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
NEW HAMPSHIRE,1966,KILLED IN ACTION,2,33.5
NEW HAMPSHIRE,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,25.0
NEW HAMPSHIRE,1966,"KILLED IN ACTION, GRENADE",1,19.0
NEW HAMPSHIRE,1966,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,26.5
NEW HAMPSHIRE,1966,"KILLED IN ACTION, SMALL ARMS FIRE",10,25.1
NEW HAMPSHIRE,1966,TOTAL,26,24.96153846153846
NEW HAMPSHIRE,1967,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",2,27.5
NEW HAMPSHIRE,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,21.0
NEW HAMPSHIRE,1967,"ACCIDENT, OTHER ACCIDENT",1,20.0
NEW HAMPSHIRE,1967,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,32.0
NEW HAMPSHIRE,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,19.5
NEW HAMPSHIRE,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,25.5
NEW HAMPSHIRE,1967,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
NEW HAMPSHIRE,1967,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
NEW HAMPSHIRE,1967,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
NEW HAMPSHIRE,1967,"ILLNESS, HEART RELATED",1,39.0
NEW HAMPSHIRE,1967,KILLED IN ACTION,8,23.125
NEW HAMPSHIRE,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",2,19.5
NEW HAMPSHIRE,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",5,21.0
NEW HAMPSHIRE,1967,"KILLED IN ACTION, GRENADE",4,21.75
NEW HAMPSHIRE,1967,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,24.0
NEW HAMPSHIRE,1967,"KILLED IN ACTION, SMALL ARMS FIRE",19,23.42105263157895
NEW HAMPSHIRE,1967,TOTAL,53,23.07547169811321
NEW HAMPSHIRE,1968,ACCIDENT,1,19.0
NEW HAMPSHIRE,1968,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",2,22.0
NEW HAMPSHIRE,1968,"ACCIDENT, DROWNING",1,20.0
NEW HAMPSHIRE,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,24.0
NEW HAMPSHIRE,1968,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,42.0
NEW HAMPSHIRE,1968,"ACCIDENT, OTHER ACCIDENT",8,22.25
NEW HAMPSHIRE,1968,"ACCIDENT, VEHICLE CRASH (MC)",2,35.5
NEW HAMPSHIRE,1968,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,26.0
NEW HAMPSHIRE,1968,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,19.5
NEW HAMPSHIRE,1968,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
NEW HAMPSHIRE,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
NEW HAMPSHIRE,1968,"ILLNESS, INFECTIOUS DISEASE",1,20.0
NEW HAMPSHIRE,1968,KILLED IN ACTION,5,21.4
NEW HAMPSHIRE,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",5,19.4
NEW HAMPSHIRE,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",10,20.9
NEW HAMPSHIRE,1968,"KILLED IN ACTION, GRENADE",7,20.857142857142858
NEW HAMPSHIRE,1968,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",3,28.666666666666668
NEW HAMPSHIRE,1968,"KILLED IN ACTION, SMALL ARMS FIRE",10,19.5
NEW HAMPSHIRE,1968,TOTAL,63,22.063492063492063
NEW HAMPSHIRE,1969,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,41.0
NEW HAMPSHIRE,1969,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,29.5
NEW HAMPSHIRE,1969,"ACCIDENT, OTHER ACCIDENT",3,23.0
NEW HAMPSHIRE,1969,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,37.0
NEW HAMPSHIRE,1969,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
NEW HAMPSHIRE,1969,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,20.333333333333332
NEW HAMPSHIRE,1969,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,26.0
NEW HAMPSHIRE,1969,"ILLNESS, INFECTIOUS DISEASE",2,32.0
NEW HAMPSHIRE,1969,KILLED IN ACTION,1,18.0
NEW HAMPSHIRE,1969,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",4,23.0
NEW HAMPSHIRE,1969,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,19.75
NEW HAMPSHIRE,1969,"KILLED IN ACTION, GRENADE",9,22.22222222222222
NEW HAMPSHIRE,1969,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,22.0
NEW HAMPSHIRE,1969,"KILLED IN ACTION, SMALL ARMS FIRE",8,20.625
NEW HAMPSHIRE,1969,TOTAL,41,23.26829268292683
NEW HAMPSHIRE,1970,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,32.0
NEW HAMPSHIRE,1970,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,24.5
NEW HAMPSHIRE,1970,"ACCIDENT, OTHER ACCIDENT",2,28.0
NEW HAMPSHIRE,1970,"ACCIDENT, VEHICLE CRASH (MC)",1,21.0
NEW HAMPSHIRE,1970,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,18.5
NEW HAMPSHIRE,1970,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
NEW HAMPSHIRE,1970,"ILLNESS, HEART RELATED",1,47.0
NEW HAMPSHIRE,1970,KILLED IN ACTION,2,22.5
NEW HAMPSHIRE,1970,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,20.0
NEW HAMPSHIRE,1970,"KILLED IN ACTION, EXPLOSIVE DEVICE",1,19.0
NEW HAMPSHIRE,1970,"KILLED IN ACTION, GRENADE",1,18.0
NEW HAMPSHIRE,1970,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,21.0
NEW HAMPSHIRE,1970,"KILLED IN ACTION, SMALL ARMS FIRE",2,24.0
NEW HAMPSHIRE,1970,TOTAL,18,24.166666666666668
NEW HAMPSHIRE,1971,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,36.0
NEW HAMPSHIRE,1971,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,23.0
NEW HAMPSHIRE,1971,"KILLED IN ACTION, EXPLOSIVE DEVICE",2,20.0
NEW HAMPSHIRE,1971,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",2,37.5
NEW HAMPSHIRE,1971,"KILLED IN ACTION, SMALL ARMS FIRE",2,35.5
NEW HAMPSHIRE,1971,TOTAL,8,30.625
NEW HAMPSHIRE,1972,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",2,19.5
NEW HAMPSHIRE,1972,"ACCIDENT, OTHER ACCIDENT",1,26.0
NEW HAMPSHIRE,1972,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,43.0
NEW HAMPSHIRE,1972,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,20.0
NEW HAMPSHIRE,1972,TOTAL,5,25.6
NEW HAMPSHIRE,1991,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,61.0
NEW HAMPSHIRE,1991,TOTAL,1,61.0
NEW HAMPSHIRE,1995,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,55.0
NEW HAMPSHIRE,1995,TOTAL,1,55.0
NEW HAMPSHIRE,1999,"DECLARED DEAD, CAPTURED, POW",1,
NEW HAMPSHIRE,1999,TOTAL,1,
NEW HAMPSHIRE,2000,"DECLARED DEAD, CAPTURED, POW",1,
NEW HAMPSHIRE,2000,TOTAL,1,
NEW HAMPSHIRE,2001,"DECLARED DEAD, MISSING IN ACTION, MIA",1,78.0
NEW HAMPSHIRE,2001,TOTAL,1,78.0
NEW HAMPSHIRE,2004,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,66.0
NEW HAMPSHIRE,2004,"DECLARED DEAD, HELICOPTER CRASH -- PASSENGER (MC), MISSING IN ACTION, MIA",1,72.0
NEW HAMPSHIRE,2004,TOTAL,2,69.0
NEW JERSEY,1950,ACCIDENT,2,18.0
NEW JERSEY,1950,"DECLARED DEAD, CAPTURED, POW",8,20.5
NEW JERSEY,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",23,22.375
NEW JERSEY,1950,KILLED IN ACTION,184,21.32
NEW JERSEY,1950,TOTAL,217,21.37704918032787
NEW JERSEY,1951,ACCIDENT,10,24.0
NEW JERSEY,1951,"DECLARED DEAD, CAPTURED, POW",28,20.666666666666668
NEW JERSEY,1951,"DECLARED DEAD, MISSING IN ACTION, MIA",2,26.0
NEW JERSEY,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",27,20.0
NEW JERSEY,1951,KILLED IN ACTION,185,22.09375
NEW JERSEY,1951,TOTAL,252,22.108695652173914
NEW JERSEY,1952,ACCIDENT,19,29.444444444444443
NEW JERSEY,1952,"DECLARED DEAD, CAPTURED, POW",1,
NEW JERSEY,1952,"DECLARED DEAD, MISSING IN ACTION, MIA",9,27.666666666666668
NEW JERSEY,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",10,20.2
NEW JERSEY,1952,KILLED IN ACTION,99,21.933333333333334
NEW JERSEY,1952,TOTAL,138,24.0188679245283
NEW JERSEY,1953,ACCIDENT,12,23.75
NEW JERSEY,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",55,25.6875
NEW JERSEY,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",13,21.666666666666668
NEW JERSEY,1953,KILLED IN ACTION,85,21.043478260869566
NEW JERSEY,1953,"PRESUMED DEAD, MISSING, MSG",1,
NEW JERSEY,1953,TOTAL,166,22.857142857142858
NEW JERSEY,1954,"DECLARED DEAD, CAPTURED, POW",1,
NEW JERSEY,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",35,24.476190476190474
NEW JERSEY,1954,KILLED IN ACTION,1,25.0
NEW JERSEY,1954,TOTAL,37,24.5
NEW JERSEY,1960,"ILLNESS, INFECTIOUS DISEASE",1,28.0
NEW JERSEY,1960,TOTAL,1,28.0
NEW JERSEY,1962,KILLED IN ACTION,1,28.0
NEW JERSEY,1962,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,31.0
NEW JERSEY,1962,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,43.0
NEW JERSEY,1962,TOTAL,3,34.0
NEW JERSEY,1963,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,35.0
NEW JERSEY,1963,"KILLED IN ACTION, SMALL ARMS FIRE",2,28.0
NEW JERSEY,1963,TOTAL,3,30.333333333333332
NEW JERSEY,1964,"KILLED IN ACTION, SMALL ARMS FIRE",2,35.0
NEW JERSEY,1964,TOTAL,2,35.0
NEW JERSEY,1965,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,35.0
NEW JERSEY,1965,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",2,29.0
NEW JERSEY,1965,"ACCIDENT, DROWNING",1,23.0
NEW JERSEY,1965,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,26.0
NEW JERSEY,1965,"ACCIDENT, OTHER ACCIDENT",4,21.25
NEW JERSEY,1965,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",1,20.0
NEW JERSEY,1965,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,21.0
NEW JERSEY,1965,KILLED IN ACTION,3,21.666666666666668
NEW JERSEY,1965,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,29.5
NEW JERSEY,1965,"KILLED IN ACTION, GRENADE",10,22.9
NEW JERSEY,1965,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,23.0
NEW JERSEY,1965,"KILLED IN ACTION, OTHER WEAPONS",1,22.0
NEW JERSEY,1965,"KILLED IN ACTION, SMALL ARMS FIRE",19,24.0
NEW JERSEY,1965,TOTAL,50,24.04
NEW JERSEY,1966,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",8,24.5
NEW JERSEY,1966,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",3,24.666666666666668
NEW JERSEY,1966,"ACCIDENT, DROWNING",4,21.0
NEW JERSEY,1966,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",4,27.5
NEW JERSEY,1966,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",2,20.0
NEW JERSEY,1966,"ACCIDENT, OTHER ACCIDENT",8,22.125
NEW JERSEY,1966,"ACCIDENT, VEHICLE CRASH (MC)",3,21.0
NEW JERSEY,1966,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",4,28.5
NEW JERSEY,1966,"DECLARED DEAD, MISSING IN ACTION, MIA",1,22.0
NEW JERSEY,1966,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,26.333333333333332
NEW JERSEY,1966,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",9,25.444444444444443
NEW JERSEY,1966,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,24.0
NEW JERSEY,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",7,21.428571428571427
NEW JERSEY,1966,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,20.333333333333332
NEW JERSEY,1966,"ILLNESS, INFECTIOUS DISEASE",2,19.5
NEW JERSEY,1966,KILLED IN ACTION,12,23.083333333333332
NEW JERSEY,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",3,28.333333333333332
NEW JERSEY,1966,"KILLED IN ACTION, BURNS/SMOKE INHALATION",1,19.0
NEW JERSEY,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",9,20.88888888888889
NEW JERSEY,1966,"KILLED IN ACTION, GRENADE",25,22.2
NEW JERSEY,1966,"KILLED IN ACTION, SMALL ARMS FIRE",70,21.957142857142856
NEW JERSEY,1966,TOTAL,182,22.653846153846153
NEW JERSEY,1967,ACCIDENT,1,33.0
NEW JERSEY,1967,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",3,32.333333333333336
NEW JERSEY,1967,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",3,28.666666666666668
NEW JERSEY,1967,"ACCIDENT, DROWNING",6,21.833333333333332
NEW JERSEY,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",6,22.666666666666668
NEW JERSEY,1967,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",2,30.5
NEW JERSEY,1967,"ACCIDENT, OTHER ACCIDENT",16,20.875
NEW JERSEY,1967,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",3,21.333333333333332
NEW JERSEY,1967,"ACCIDENT, VEHICLE CRASH (MC)",4,26.5
NEW JERSEY,1967,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",4,29.0
NEW JERSEY,1967,"DECLARED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,21.0
NEW JERSEY,1967,"DECLARED DEAD, MISSING IN ACTION, MIA",1,25.0
NEW JERSEY,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
NEW JERSEY,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",7,22.142857142857142
NEW JERSEY,1967,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",9,21.555555555555557
NEW JERSEY,1967,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,26.0
NEW JERSEY,1967,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,23.2
NEW JERSEY,1967,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,21.0
NEW JERSEY,1967,"ILLNESS, HEART RELATED",2,35.5
NEW JERSEY,1967,"ILLNESS, INFECTIOUS DISEASE",1,20.0
NEW JERSEY,1967,"ILLNESS, STROKE",1,21.0
NEW JERSEY,1967,KILLED IN ACTION,32,22.09375
