artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles
artist_000164,Hank Williams,Hank Williams with His Drifting Cowboys,existing_artist,Lovesick Blues,lovesick blues,1949,1,1949|1949,1|7,1949 in country music
artist_000164,Hank Williams,Hank Williams,existing_artist,My Bucket's Got a Hole in It,my bucket s got a hole in it,1950,2,1949|1950,16|2,1949 in country music|Billboard Top Country & Western Records of 1950
artist_000164,Hank Williams,Hank Williams with His Drifting Cowboys,existing_artist,Never Again (Will I Knock on Your Door),never again,1949,55,1949,55,1949 in country music
artist_000164,Hank Williams,Hank Williams,existing_artist,Why Don't You Love Me?,why don t you love me,1950,1,1950,1,Billboard Top Country & Western Records of 1950
artist_000164,Hank Williams,Hank Williams with His Drifting Cowboys,existing_artist,You're Gonna Change (Or I'm Gonna Leave),you re gonna change,1949,40,1949,40,1949 in country music
artist_000379,Hank Williams Jr.,"Hank Williams, Jr.",existing_artist,Angels Are Hard to Find,angels are hard to find,1974,19,1974,19,1974 in country music
artist_000379,Hank Williams Jr.,"Hank Williams, Jr.",existing_artist,I'll Think of Something,i ll think of something,1974,7,1974,7,1974 in country music
artist_000379,Hank Williams Jr.,"Hank Williams, Jr.",existing_artist,Long Gone Lonesome Blues,long gone lonesome blues,1964,5,1964,5,1964 in country music
artist_000379,Hank Williams Jr.,"Hank Williams, Jr.",existing_artist,Rainy Night in Georgia,rainy night in georgia,1974,13,1974,13,1974 in country music
artist_001501,Hardy (singer),Hardy,existing_artist,Give Heaven Some Hell,give heaven some hell,2022,16,2022,16,2022 in country music
artist_001501,Hardy (singer),Hardy featuring Lauren Alaina & Devin Dawson,existing_artist,One Beer,one beer,2020,4,2020,4,2020 in country music
artist_001501,Hardy (singer),Hardy featuring Morgan Wallen,existing_artist,Red,red,2023,16,2023,16,2023 in country music
artist_001501,Hardy (singer),Hardy,existing_artist,Rednecker,rednecker,2019,23,2019,23,2019 in country music
artist_001501,Hardy (singer),Hardy,existing_artist,Truck Bed,truck bed,2024,6,2024,6,2024 in country music
artist_001501,Hardy (singer),Hardy featuring Lainey Wilson,existing_artist,Wait in the Truck,wait in the truck,2023,5,2023,5,2023 in country music
artist_000592,Hawkshaw Hawkins,Hawkshaw Hawkins,existing_artist,Soldier's Joy,soldier s joy,1959,15,1959,15,1959 in country music
artist_001073,Heidi Newfield,Heidi Newfield,existing_artist,Johnny & June,johnny and june,2008,11,2008,11,2008 in country music
artist_000127,Holly Dunn,Holly Dunn,existing_artist,Heart Full of Love,heart full of love,1991,19,1991,19,1991 in country music
artist_001931,Hoyt Axton,Hoyt Axton,existing_artist,When the Morning Comes,when the morning comes,1974,10,1974,10,1974 in country music
artist_000466,Hunter Hayes,Hunter Hayes featuring Jason Mraz,existing_artist,Everybody's Got Somebody But Me,everybody s got somebody but me,2013,18,2013,18,2013 in country music
artist_000466,Hunter Hayes,Hunter Hayes,existing_artist,Somebody's Heartbreak,somebody s heartbreak,2013,7,2013,7,2013 in country music
artist_001805,Ingrid Andress,Ingrid Andress,existing_artist,More Hearts Than Mine,more hearts than mine,2020,5,2020,5,2020 in country music
artist_001805,Ingrid Andress,Ingrid Andress with Sam Hunt,existing_artist,Wishful Drinking,wishful drinking,2022,11,2022,11,2022 in country music
artist_001579,Jack Cardwell,Jack Cardwell,existing_artist,The Death of Hank Williams,the death of hank williams,1953,3,1953,3,Billboard Top Country & Western Records of 1953
artist_000099,Jack Greene,Jack Greene,existing_artist,It's Time to Cross That Bridge,it s time to cross that bridge,1974,13,1974,13,1974 in country music
artist_001153,Jack Guthrie,Jack Guthrie and His Oklahomans,existing_artist,Oakie Boogie,oakie boogie,1947,21,1947,21,1947 in country music
artist_000082,Jack Ingram,Jack Ingram,existing_artist,Barefoot and Crazy,barefoot and crazy,2009,10,2009,10,2009 in country music
artist_000082,Jack Ingram,Jack Ingram,existing_artist,Lips of an Angel,lips of an angel,2007,16,2007,16,2007 in country music
artist_000082,Jack Ingram,Jack Ingram,existing_artist,That's a Man,that s a man,2009,18,2009,18,2009 in country music
artist_000190,Jackson Dean,Jackson Dean,existing_artist,Don't Come Lookin',don t come lookin,2022,11,2022,11,2022 in country music
artist_000190,Jackson Dean,Jackson Dean,existing_artist,Fearless (The Echo),fearless,2024,31,2024,31,2024 in country music
artist_000190,Jackson Dean,Jackson Dean,existing_artist,Heavens to Betsy,heavens to betsy,2025,20,2025,20,2025 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,Anywhere with You,anywhere with you,2013,7,2013,7,2013 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,Barefoot Blue Jean Night,barefoot blue jean night,2011,1,2011,1,2011 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,Don't Think I Can't Love You,don t think i can t love you,2009,2,2009,2,2009 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,Eight Second Ride,eight second ride,2009,11,2009,11,2009 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,Homemade,homemade,2020,5,2020,5,2020 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,I Was Jack (You Were Diane),i was jack,2018,7,2018,7,2018 in country music
artist_000046,Jake Owen,Jake Owen,existing_artist,What We Ain't Got,what we ain t got,2015,19,2015,19,2015 in country music
artist_000405,James O'Gwynn,James O'Gwynn,existing_artist,How Can I Think of Tomorrow,how can i think of tomorrow,1959,13,1959,13,1959 in country music
artist_000405,James O'Gwynn,James O'Gwynn,existing_artist,Talk to Me Lonesome Heart,talk to me lonesome heart,1958,16,1958,16,1958 in country music
artist_000159,James Otto,James Otto,existing_artist,Just Got Started Lovin' You,just got started lovin you,2008,1,2008,1,2008 in country music
artist_000014,Jameson Rodgers,Jameson Rodgers featuring Luke Combs,existing_artist,Cold Beer Calling My Name,cold beer calling my name,2021,3,2021,3,2021 in country music
artist_000014,Jameson Rodgers,Jameson Rodgers,existing_artist,Some Girls,some girls,2020,5,2020,5,2020 in country music
artist_001093,Jamey Johnson,Jamey Johnson,existing_artist,In Color,in color,2009,9,2009,9,2009 in country music
artist_001242,Jamie O'Neal,Jamie O'Neal,existing_artist,There Is No Arizona,there is no arizona,2001,1,2001,1,2001 in country music
artist_001242,Jamie O'Neal,Jamie O'Neal,existing_artist,When I Think About Angels,when i think about angels,2001,1,2001,1,2001 in country music
artist_001094,Jan Howard,Jan Howard,existing_artist,The One You Slip Around With,the one you slip around with,1960,13,1960,13,1960 in country music
artist_000281,Jana Kramer,Jana Kramer,existing_artist,I Got the Boy,i got the boy,2016,5,2016,5,2016 in country music
artist_000154,Jason Aldean,Jason Aldean,existing_artist,Dirt Road Anthem,dirt road anthem,2011,1,2011,1,2011 in country music
artist_000154,Jason Aldean,Jason Aldean with Kelly Clarkson,existing_artist,Don't You Wanna Stay,don t you wanna stay,2011,1,2011,1,2011 in country music
artist_000154,Jason Aldean,Jason Aldean,existing_artist,My Kinda Party,my kinda party,2011,2,2011,2,2011 in country music
artist_000154,Jason Aldean,Jason Aldean,existing_artist,She's Country,she s country,2009,1,2009,1,2009 in country music
artist_000154,Jason Aldean,Jason Aldean,existing_artist,That's What Tequila Does,that s what tequila does,2023,19,2023,19,2023 in country music
artist_000154,Jason Aldean,Jason Aldean,existing_artist,You Make It Easy,you make it easy,2018,2,2018,2,2018 in country music
artist_000625,Jason Michael Carroll,Jason Michael Carroll,existing_artist,Alyssa Lies,alyssa lies,2007,5,2007,5,2007 in country music
artist_000625,Jason Michael Carroll,Jason Michael Carroll,existing_artist,Livin' Our Love Song,livin our love song,2007,6,2007,6,2007 in country music
artist_000625,Jason Michael Carroll,Jason Michael Carroll,existing_artist,Where I'm From,where i m from,2009,11,2009,11,2009 in country music
artist_000358,Jean Shepard,Jean Shepard,existing_artist,A Satisfied Mind,a satisfied mind,1955,18,1955,18,Billboard Top Country & Western Records of 1955
artist_000358,Jean Shepard,Jean Shepard,existing_artist,At the Time,at the time,1974,13,1974,13,1974 in country music
artist_000358,Jean Shepard,Jean Shepard,existing_artist,I'll Do Anything It Takes (To Stay with You),i ll do anything it takes,1974,17,1974,17,1974 in country music
artist_000358,Jean Shepard,Jean Shepard,existing_artist,Second Fiddle (To an Old Guitar),second fiddle,1964,5,1964,5,1964 in country music
artist_000514,Jeanne Black,Jeanne Black,existing_artist,He'll Have to Stay,he ll have to stay,1960,6,1960,6,1960 in country music
artist_001100,Jeanne Pruett,Jeanne Pruett,existing_artist,You Don't Need to Move a Mountain,you don t need to move a mountain,1974,15,1974,15,1974 in country music
artist_001101,Jeannie Seely,Jeannie Seely,existing_artist,He Can Be Mine,he can be mine,1974,26,1974,26,1974 in country music
artist_001101,Jeannie Seely,Jeannie Seely,existing_artist,Lucky Ladies,lucky ladies,1974,11,1974,11,1974 in country music
artist_000626,Jeff Carson,Jeff Carson,existing_artist,Real Life (I Never Was the Same Again),real life,2001,14,2001,14,2001 in country music
artist_000132,Jelly Roll,Jelly Roll,existing_artist,Heart of Stone,heart of stone,2025,14,2025,14,2025 in country music
artist_000132,Jelly Roll,Jelly Roll,existing_artist,I Am Not Okay,i am not okay,2024,3,2024,3,2024 in country music
artist_000132,Jelly Roll,Jelly Roll,existing_artist,Liar,liar,2025,5,2025,5,2025 in country music
artist_000132,Jelly Roll,Jelly Roll,existing_artist,Need a Favor,need a favor,2023,3,2023,3,2023 in country music
artist_000132,Jelly Roll,Jelly Roll with Lainey Wilson,existing_artist,Save Me,save me,2023,6,2023,6,2023 in country music
artist_000132,Jelly Roll,Jelly Roll,existing_artist,Son of a Sinner,son of a sinner,2023,8,2023,8,2023 in country music
artist_000562,Jerrod Niemann,Jerrod Niemann,existing_artist,Drink to That All Night,drink to that all night,2014,4,2014,4,2014 in country music
artist_000562,Jerrod Niemann,Jerrod Niemann,existing_artist,One More Drinkin' Song,one more drinkin song,2011,13,2011,13,2011 in country music
artist_000562,Jerrod Niemann,Jerrod Niemann,existing_artist,Shinin' on Me,shinin on me,2012,17,2012,17,2012 in country music
artist_000694,Jerry Lee Lewis,Jerry Lee Lewis,existing_artist,He Can't Fill My Shoes,he can t fill my shoes,1974,8,1974,8,1974 in country music
artist_000694,Jerry Lee Lewis,Jerry Lee Lewis,existing_artist,High School Confidential,high school confidential,1958,9,1958,9,1958 in country music
artist_000694,Jerry Lee Lewis,Jerry Lee Lewis,existing_artist,I'll Make It All Up to You,i ll make it all up to you,1958,19,1958,19,1958 in country music
artist_000694,Jerry Lee Lewis,Jerry Lee Lewis,existing_artist,Whole Lotta Shakin' Goin' On,whole lotta shakin goin on,1957,1,1957,1,Billboard Top Country & Western Records of 1957
artist_000694,Jerry Lee Lewis,Jerry Lee Lewis,existing_artist,You Win Again,you win again,1958,2,1958,2,1958 in country music
artist_001793,Jerry Reed,Jerry Reed,existing_artist,A Good Woman's Love,a good woman s love,1974,12,1974,12,1974 in country music
artist_001793,Jerry Reed,Jerry Reed,existing_artist,The Crude Oil Blues,the crude oil blues,1974,13,1974,13,1974 in country music
artist_001793,Jerry Reed,Jerry Reed,existing_artist,The Uptown Poker Club,the uptown poker club,1974,25,1974,25,1974 in country music
artist_000630,Jerry Wallace,Jerry Wallace,existing_artist,Guess Who,guess who,1974,18,1974,18,1974 in country music
artist_000630,Jerry Wallace,Jerry Wallace,existing_artist,My Wife's House,my wife s house,1974,9,1974,9,1974 in country music
artist_000744,Jessica Andrews,Jessica Andrews,existing_artist,Who I Am,who i am,2001,1,2001,1,2001 in country music
artist_001222,Jessie Murph,Jessie Murph with Jelly Roll,existing_artist,Wild Ones,wild ones,2023,8,2023,8,2023 in country music
artist_000631,Jim Ed Brown,Jim Ed Brown,existing_artist,It's That Time of Night,it s that time of night,1974,10,1974,10,1974 in country music
artist_001622,Jim Mundy,Jim Mundy,existing_artist,The River's Too Wide,the river s too wide,1974,13,1974,13,1974 in country music
artist_000419,Jim Nesbitt,Jim Nesbitt,existing_artist,Looking for More in '64,looking for more in 64,1964,7,1964,7,1964 in country music
artist_000419,Jim Nesbitt,Jim Nesbitt,existing_artist,Mother-in-Law,mother in law,1964,20,1964,20,1964 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,I Love You More,i love you more,1958,8,1958,8,1958 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,I'd Fight the World,i d fight the world,1974,19,1974,19,1974 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,I'd Like to Be,i d like to be,1959,18,1959,18,1959 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,I'm Beginning to Forget You,i m beginning to forget you,1959,17,1959,17,1959 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,I'm Gettin' Better,i m gettin better,1960,3,1960,3,1960 in country music
artist_000870,Jim Reeves,Jim Reeves,existing_artist,Welcome to My World,welcome to my world,1964,2,1964,2,1964 in country music
artist_001390,Jim Stafford,Jim Stafford,existing_artist,My Girl Bill,my girl bill,1974,64,1974,64,1974 in country music
artist_000003,Jimmie Allen,Jimmie Allen,existing_artist,Best Shot,best shot,2018,5,2018,5,2018 in country music
artist_000003,Jimmie Allen,Jimmie Allen,existing_artist,Down Home,down home,2023,16,2023,16,2023 in country music
artist_000003,Jimmie Allen,Jimmie Allen,existing_artist,Make Me Want To,make me want to,2020,7,2020,7,2020 in country music
artist_000072,Jimmie Rodgers,Jimmie Rodgers,existing_artist,Are You Really Mine?,are you really mine,1958,13,1958,13,1958 in country music
artist_000072,Jimmie Rodgers,Jimmie Rodgers,existing_artist,"Oh-Oh, I'm Falling in Love Again",oh oh i m falling in love again,1958,5,1958,5,1958 in country music
artist_000072,Jimmie Rodgers,Jimmie Rodgers,existing_artist,Secretly,secretly,1958,5,1958,5,1958 in country music
artist_000420,Jimmie Skinner,Jimmie Skinner,existing_artist,Dark Hollow,dark hollow,1959,7,1959,7,1959 in country music
artist_000420,Jimmie Skinner,Jimmie Skinner,existing_artist,I Found My Girl in the U.S.A.,i found my girl in the u s a,1957,5,1957,5,Billboard Top Country & Western Records of 1957
artist_000420,Jimmie Skinner,Jimmie Skinner,existing_artist,I Found My Girl in the USA,i found my girl in the usa,1958,5,1958,5,1958 in country music
artist_000420,Jimmie Skinner,Jimmie Skinner,existing_artist,John Wesley Hardin,john wesley hardin,1959,17,1959,17,1959 in country music
artist_000420,Jimmie Skinner,Jimmie Skinner,existing_artist,Reasons to Live,reasons to live,1960,13,1960,13,1960 in country music
