artist_id,name_primary,source_role,source_name,evidence_urls
artist_002063,Kevin Skinner,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q1141581|https://en.wikipedia.org/wiki/Kevin_Skinner
artist_002064,Doug Poindexter,primary,Wikidata,https://www.wikidata.org/wiki/Q1251833|https://en.wikipedia.org/wiki/Doug_Poindexter
artist_002064,Doug Poindexter,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1251833|https://en.wikipedia.org/wiki/Doug_Poindexter
artist_002065,Randy Atcher,primary,Wikidata,https://www.wikidata.org/wiki/Q1261735|https://en.wikipedia.org/wiki/Randy_Atcher
artist_002065,Randy Atcher,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q1261735|https://en.wikipedia.org/wiki/Randy_Atcher
artist_002066,Eddie Zack,primary,Wikidata,https://www.wikidata.org/wiki/Q1283009|https://en.wikipedia.org/wiki/Eddie_Zack
artist_002066,Eddie Zack,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1283009|https://en.wikipedia.org/wiki/Eddie_Zack
artist_002067,Victor Sanz,primary,Wikidata,https://www.wikidata.org/wiki/Q1344197|https://en.wikipedia.org/wiki/Victor_Sanz
artist_002067,Victor Sanz,seed,Category:American country singer-songwriters|Category:American country singers,https://www.wikidata.org/wiki/Q1344197|https://en.wikipedia.org/wiki/Victor_Sanz
artist_002068,Rachel Farley,primary,Wikidata,https://www.wikidata.org/wiki/Q13561743|https://en.wikipedia.org/wiki/Rachel_Farley
artist_002068,Rachel Farley,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q13561743|https://en.wikipedia.org/wiki/Rachel_Farley
artist_002069,Krystal Keith,primary,Wikidata,https://www.wikidata.org/wiki/Q13561870|https://en.wikipedia.org/wiki/Krystal_Keith
artist_002069,Krystal Keith,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q13561870|https://en.wikipedia.org/wiki/Krystal_Keith
artist_002070,Holly Lamar,primary,Wikidata,https://www.wikidata.org/wiki/Q13561877|https://en.wikipedia.org/wiki/Holly_Lamar
artist_002070,Holly Lamar,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q13561877|https://en.wikipedia.org/wiki/Holly_Lamar
artist_002071,Allison Paige,primary,Wikidata,https://www.wikidata.org/wiki/Q13561967|https://en.wikipedia.org/wiki/Allison_Paige
artist_002071,Allison Paige,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q13561967|https://en.wikipedia.org/wiki/Allison_Paige
artist_002072,Ray Smith,primary,Wikidata,https://www.wikidata.org/wiki/Q1359179|https://en.wikipedia.org/wiki/Ray_Smith_(country_singer)
artist_002072,Ray Smith,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q1359179|https://en.wikipedia.org/wiki/Ray_Smith_(country_singer)
artist_002073,Gene O'Quin,primary,Wikidata,https://www.wikidata.org/wiki/Q1501419|https://en.wikipedia.org/wiki/Gene_O'Quin
artist_002073,Gene O'Quin,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q1501419|https://en.wikipedia.org/wiki/Gene_O'Quin
artist_002074,Gary Nicholson,primary,Wikidata,https://www.wikidata.org/wiki/Q15059530|https://en.wikipedia.org/wiki/Gary_Nicholson_(singer)
artist_002074,Gary Nicholson,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q15059530|https://en.wikipedia.org/wiki/Gary_Nicholson_(singer)
artist_002075,Thom Schuyler,primary,Wikidata,https://www.wikidata.org/wiki/Q15059536|https://en.wikipedia.org/wiki/Thom_Schuyler
artist_002075,Thom Schuyler,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q15059536|https://en.wikipedia.org/wiki/Thom_Schuyler
artist_002076,Jerry Naylor,primary,Wikidata,https://www.wikidata.org/wiki/Q15451693|https://en.wikipedia.org/wiki/Jerry_Naylor
artist_002076,Jerry Naylor,seed,Category:American country singers|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q15451693|https://en.wikipedia.org/wiki/Jerry_Naylor
artist_002077,Theron Evan Hale,primary,Wikidata,https://www.wikidata.org/wiki/Q15452259|https://en.wikipedia.org/wiki/Theron_Hale
artist_002077,Theron Evan Hale,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q15452259|https://en.wikipedia.org/wiki/Theron_Hale
artist_002078,Lorene Mann,primary,Wikidata,https://www.wikidata.org/wiki/Q15993252|https://en.wikipedia.org/wiki/Lorene_Mann
artist_002078,Lorene Mann,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q15993252|https://en.wikipedia.org/wiki/Lorene_Mann
artist_002079,Lou Smith,primary,Wikidata,https://www.wikidata.org/wiki/Q16017919|https://en.wikipedia.org/wiki/Lou_Smith
artist_002079,Lou Smith,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16017919|https://en.wikipedia.org/wiki/Lou_Smith
artist_002080,Harold Shedd,primary,Wikidata,https://www.wikidata.org/wiki/Q16092016|https://en.wikipedia.org/wiki/Harold_Shedd
artist_002080,Harold Shedd,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16092016|https://en.wikipedia.org/wiki/Harold_Shedd
artist_002081,John Bunzow,primary,Wikidata,https://www.wikidata.org/wiki/Q16148093|https://en.wikipedia.org/wiki/John_Bunzow
artist_002081,John Bunzow,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16148093|https://en.wikipedia.org/wiki/John_Bunzow
artist_002082,Ric Steel,primary,Wikidata,https://www.wikidata.org/wiki/Q16151942|https://en.wikipedia.org/wiki/Ric_Steel
artist_002082,Ric Steel,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16151942|https://en.wikipedia.org/wiki/Ric_Steel
artist_002083,"Monty ""Hawkeye"" Henson",primary,Wikidata,"https://www.wikidata.org/wiki/Q16185379|https://en.wikipedia.org/wiki/Monty_""Hawkeye""_Henson"
artist_002083,"Monty ""Hawkeye"" Henson",seed,Category:American country singer-songwriters|Category:Country musicians from Texas,"https://www.wikidata.org/wiki/Q16185379|https://en.wikipedia.org/wiki/Monty_""Hawkeye""_Henson"
artist_002084,Tony Toliver,primary,Wikidata,https://www.wikidata.org/wiki/Q16192961|https://en.wikipedia.org/wiki/Tony_Toliver
artist_002084,Tony Toliver,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q16192961|https://en.wikipedia.org/wiki/Tony_Toliver
artist_002085,Leah Turner,primary,Wikidata,https://www.wikidata.org/wiki/Q16198157|https://en.wikipedia.org/wiki/Leah_Turner
artist_002085,Leah Turner,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16198157|https://en.wikipedia.org/wiki/Leah_Turner
artist_002086,Jamie Davis,primary,Wikidata,https://www.wikidata.org/wiki/Q16206161|https://en.wikipedia.org/wiki/Jamie_Davis_(musician)
artist_002086,Jamie Davis,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16206161|https://en.wikipedia.org/wiki/Jamie_Davis_(musician)
artist_002087,Blake Wise,primary,Wikidata,https://www.wikidata.org/wiki/Q16233016|https://en.wikipedia.org/wiki/Blake_Wise
artist_002087,Blake Wise,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q16233016|https://en.wikipedia.org/wiki/Blake_Wise
artist_002088,Jack Stapp,primary,Wikidata,https://www.wikidata.org/wiki/Q1677213|https://en.wikipedia.org/wiki/Jack_Stapp
artist_002088,Jack Stapp,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q1677213|https://en.wikipedia.org/wiki/Jack_Stapp
artist_002089,Tony Douglas,primary,Wikidata,https://www.wikidata.org/wiki/Q17150109|https://en.wikipedia.org/wiki/Tony_Douglas_(singer)
artist_002089,Tony Douglas,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q17150109|https://en.wikipedia.org/wiki/Tony_Douglas_(singer)
artist_002090,Andrew Pope,primary,Wikidata,https://www.wikidata.org/wiki/Q17150962|https://en.wikipedia.org/wiki/Andrew_Pope_(singer)
artist_002090,Andrew Pope,seed,Category:American country singer-songwriters|Category:American country singers,https://www.wikidata.org/wiki/Q17150962|https://en.wikipedia.org/wiki/Andrew_Pope_(singer)
artist_002091,Kristen Merlin,primary,Wikidata,https://www.wikidata.org/wiki/Q17388581|https://en.wikipedia.org/wiki/Kristen_Merlin
artist_002091,Kristen Merlin,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q17388581|https://en.wikipedia.org/wiki/Kristen_Merlin
artist_002092,Howie Stange,primary,Wikidata,https://www.wikidata.org/wiki/Q17418752|https://en.wikipedia.org/wiki/Howie_Stange
artist_002092,Howie Stange,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q17418752|https://en.wikipedia.org/wiki/Howie_Stange
artist_002093,Jay Lee Webb,primary,Wikidata,https://www.wikidata.org/wiki/Q17626736|https://en.wikipedia.org/wiki/Jay_Lee_Webb
artist_002093,Jay Lee Webb,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q17626736|https://en.wikipedia.org/wiki/Jay_Lee_Webb
artist_002094,Jared Wade,primary,Wikidata,https://www.wikidata.org/wiki/Q18211754|https://en.wikipedia.org/wiki/Jared_Wade
artist_002094,Jared Wade,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q18211754|https://en.wikipedia.org/wiki/Jared_Wade
artist_002095,Jackie Lee,primary,Wikidata,https://www.wikidata.org/wiki/Q18637628|https://en.wikipedia.org/wiki/Jackie_Lee_(country_singer)
artist_002095,Jackie Lee,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q18637628|https://en.wikipedia.org/wiki/Jackie_Lee_(country_singer)
artist_002096,Izzy Miller,primary,Wikidata,https://www.wikidata.org/wiki/Q18637738|https://en.wikipedia.org/wiki/Izzy_Miller
artist_002096,Izzy Miller,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q18637738|https://en.wikipedia.org/wiki/Izzy_Miller
artist_002097,Thomas Miller,primary,Wikidata,https://www.wikidata.org/wiki/Q18810669|https://en.wikipedia.org/wiki/Thomas_Miller_(pastor)
artist_002097,Thomas Miller,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q18810669|https://en.wikipedia.org/wiki/Thomas_Miller_(pastor)
artist_002098,James T. Horn,primary,Wikidata,https://www.wikidata.org/wiki/Q19880318|https://en.wikipedia.org/wiki/James_T._Horn
artist_002098,James T. Horn,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q19880318|https://en.wikipedia.org/wiki/James_T._Horn
artist_002099,Jason Cassidy,primary,Wikidata,https://www.wikidata.org/wiki/Q21170481|https://en.wikipedia.org/wiki/Jason_Cassidy
artist_002099,Jason Cassidy,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q21170481|https://en.wikipedia.org/wiki/Jason_Cassidy
artist_002100,Monte Hale,primary,Wikidata,https://www.wikidata.org/wiki/Q2142355|https://en.wikipedia.org/wiki/Monte_Hale
artist_002100,Monte Hale,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q2142355|https://en.wikipedia.org/wiki/Monte_Hale
artist_002101,Benny Barnes,primary,Wikidata,https://www.wikidata.org/wiki/Q22235376|https://en.wikipedia.org/wiki/Benny_Barnes_(singer)
artist_002101,Benny Barnes,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q22235376|https://en.wikipedia.org/wiki/Benny_Barnes_(singer)
artist_002102,Buddy Brown,primary,Wikidata,https://www.wikidata.org/wiki/Q24006091|https://en.wikipedia.org/wiki/Buddy_Brown_(musician)
artist_002102,Buddy Brown,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q24006091|https://en.wikipedia.org/wiki/Buddy_Brown_(musician)
artist_002103,Tex Fletcher,primary,Wikidata,https://www.wikidata.org/wiki/Q2407521|https://en.wikipedia.org/wiki/Tex_Fletcher
artist_002103,Tex Fletcher,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2407521|https://en.wikipedia.org/wiki/Tex_Fletcher
artist_002104,Holly Tucker,primary,Wikidata,https://www.wikidata.org/wiki/Q24455650|https://en.wikipedia.org/wiki/Holly_Tucker_(musician)
artist_002104,Holly Tucker,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q24455650|https://en.wikipedia.org/wiki/Holly_Tucker_(musician)
artist_002105,Josh Herbert,primary,Wikidata,https://www.wikidata.org/wiki/Q24894182|https://en.wikipedia.org/wiki/Josh_Herbert
artist_002105,Josh Herbert,seed,Category:American country singers,https://www.wikidata.org/wiki/Q24894182|https://en.wikipedia.org/wiki/Josh_Herbert
artist_002106,Uncle Jimmy Thompson,primary,Wikidata,https://www.wikidata.org/wiki/Q2492608|https://en.wikipedia.org/wiki/Uncle_Jimmy_Thompson
artist_002106,Uncle Jimmy Thompson,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q2492608|https://en.wikipedia.org/wiki/Uncle_Jimmy_Thompson
artist_002107,Henry Qualls,primary,Wikidata,https://www.wikidata.org/wiki/Q28203344|https://en.wikipedia.org/wiki/Henry_Qualls
artist_002107,Henry Qualls,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q28203344|https://en.wikipedia.org/wiki/Henry_Qualls
artist_002108,Justin Wells,primary,Wikidata,https://www.wikidata.org/wiki/Q28531051|https://en.wikipedia.org/wiki/Justin_Wells_(musician)
artist_002108,Justin Wells,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q28531051|https://en.wikipedia.org/wiki/Justin_Wells_(musician)
artist_002109,Dave Haywood,primary,Wikidata,https://www.wikidata.org/wiki/Q2891635|https://en.wikipedia.org/wiki/Dave_Haywood
artist_002109,Dave Haywood,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q2891635|https://en.wikipedia.org/wiki/Dave_Haywood
artist_002110,Mark Carman,primary,Wikidata,https://www.wikidata.org/wiki/Q28967644|https://en.wikipedia.org/wiki/Mark_Carman
artist_002110,Mark Carman,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q28967644|https://en.wikipedia.org/wiki/Mark_Carman
artist_002111,Chris Hawkey,primary,Wikidata,https://www.wikidata.org/wiki/Q29033658|https://en.wikipedia.org/wiki/Chris_Hawkey
artist_002111,Chris Hawkey,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q29033658|https://en.wikipedia.org/wiki/Chris_Hawkey
artist_002112,Seth Ennis,primary,Wikidata,https://www.wikidata.org/wiki/Q29473390|https://en.wikipedia.org/wiki/Seth_Ennis
artist_002112,Seth Ennis,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q29473390|https://en.wikipedia.org/wiki/Seth_Ennis
artist_002113,Abbie Neal,primary,Wikidata,https://www.wikidata.org/wiki/Q306505|https://en.wikipedia.org/wiki/Abbie_Neal
artist_002113,Abbie Neal,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q306505|https://en.wikipedia.org/wiki/Abbie_Neal
artist_002114,Jason Meadows,primary,Wikidata,https://www.wikidata.org/wiki/Q3162974|https://en.wikipedia.org/wiki/Jason_Meadows
artist_002114,Jason Meadows,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3162974|https://en.wikipedia.org/wiki/Jason_Meadows
artist_002115,Luke Tan,primary,Wikidata,https://www.wikidata.org/wiki/Q3267125|https://en.wikipedia.org/wiki/Luke_Tan
artist_002115,Luke Tan,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3267125|https://en.wikipedia.org/wiki/Luke_Tan
artist_002116,Lisa Angelle,primary,Wikidata,https://www.wikidata.org/wiki/Q378082|https://en.wikipedia.org/wiki/Lisa_Angelle
artist_002116,Lisa Angelle,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q378082|https://en.wikipedia.org/wiki/Lisa_Angelle
artist_002117,Lulu Roman,primary,Wikidata,https://www.wikidata.org/wiki/Q3840581|https://en.wikipedia.org/wiki/Lulu_Roman
artist_002117,Lulu Roman,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3840581|https://en.wikipedia.org/wiki/Lulu_Roman
artist_002118,Earl Scott,primary,Wikidata,https://www.wikidata.org/wiki/Q39073771|https://en.wikipedia.org/wiki/Earl_Scott_(singer)
artist_002118,Earl Scott,seed,Category:American country singers,https://www.wikidata.org/wiki/Q39073771|https://en.wikipedia.org/wiki/Earl_Scott_(singer)
artist_002119,Kareem Salama,primary,Wikidata,https://www.wikidata.org/wiki/Q4120398|https://en.wikipedia.org/wiki/Kareem_Salama
artist_002119,Kareem Salama,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q4120398|https://en.wikipedia.org/wiki/Kareem_Salama
artist_002120,Ashley Tesoro,primary,Wikidata,https://www.wikidata.org/wiki/Q444297|https://en.wikipedia.org/wiki/Ashley_Tesoro
artist_002120,Ashley Tesoro,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q444297|https://en.wikipedia.org/wiki/Ashley_Tesoro
artist_002121,Ali Harter,primary,Wikidata,https://www.wikidata.org/wiki/Q4724848|https://en.wikipedia.org/wiki/Ali_Harter
artist_002121,Ali Harter,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q4724848|https://en.wikipedia.org/wiki/Ali_Harter
artist_002122,Andy Childs,primary,Wikidata,https://www.wikidata.org/wiki/Q4760517|https://en.wikipedia.org/wiki/Andy_Childs
artist_002122,Andy Childs,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q4760517|https://en.wikipedia.org/wiki/Andy_Childs
artist_002123,Andy Gibson,primary,Wikidata,https://www.wikidata.org/wiki/Q4760710|https://en.wikipedia.org/wiki/Andy_Gibson_(singer)
artist_002123,Andy Gibson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4760710|https://en.wikipedia.org/wiki/Andy_Gibson_(singer)
artist_002124,Ava Barber,primary,Wikidata,https://www.wikidata.org/wiki/Q4827377|https://en.wikipedia.org/wiki/Ava_Barber
artist_002124,Ava Barber,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q4827377|https://en.wikipedia.org/wiki/Ava_Barber
artist_002125,B. B. Watson,primary,Wikidata,https://www.wikidata.org/wiki/Q4833926|https://en.wikipedia.org/wiki/B._B._Watson
artist_002125,B. B. Watson,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q4833926|https://en.wikipedia.org/wiki/B._B._Watson
artist_002126,Bobby Durham,primary,Wikidata,https://www.wikidata.org/wiki/Q4934964|https://en.wikipedia.org/wiki/Bobby_Durham_(country_musician)
artist_002126,Bobby Durham,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4934964|https://en.wikipedia.org/wiki/Bobby_Durham_(country_musician)
artist_002127,Bobby Sowell,primary,Wikidata,https://www.wikidata.org/wiki/Q4935600|https://en.wikipedia.org/wiki/Bobby_Sowell
artist_002127,Bobby Sowell,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q4935600|https://en.wikipedia.org/wiki/Bobby_Sowell
artist_002128,Brice Long,primary,Wikidata,https://www.wikidata.org/wiki/Q4965854|https://en.wikipedia.org/wiki/Brice_Long
artist_002128,Brice Long,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q4965854|https://en.wikipedia.org/wiki/Brice_Long
artist_002129,Butch Baker,primary,Wikidata,https://www.wikidata.org/wiki/Q5002374|https://en.wikipedia.org/wiki/Butch_Baker
artist_002129,Butch Baker,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q5002374|https://en.wikipedia.org/wiki/Butch_Baker
artist_002130,Clay Eager,primary,Wikidata,https://www.wikidata.org/wiki/Q5129890|https://en.wikipedia.org/wiki/Clay_Eager
artist_002130,Clay Eager,seed,Category:American country singers,https://www.wikidata.org/wiki/Q5129890|https://en.wikipedia.org/wiki/Clay_Eager
artist_002131,Connie B. Gay,primary,Wikidata,https://www.wikidata.org/wiki/Q5161824|https://en.wikipedia.org/wiki/Connie_B._Gay
artist_002131,Connie B. Gay,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5161824|https://en.wikipedia.org/wiki/Connie_B._Gay
artist_002132,Cooper Boone,primary,Wikidata,https://www.wikidata.org/wiki/Q5167747|https://en.wikipedia.org/wiki/Cooper_Boone
artist_002132,Cooper Boone,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5167747|https://en.wikipedia.org/wiki/Cooper_Boone
artist_002133,D. Vincent Williams,primary,Wikidata,https://www.wikidata.org/wiki/Q5203854|https://en.wikipedia.org/wiki/D._Vincent_Williams
artist_002133,D. Vincent Williams,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q5203854|https://en.wikipedia.org/wiki/D._Vincent_Williams
artist_002134,Daniel Joseph Schafer,primary,Wikidata,https://www.wikidata.org/wiki/Q5217728|https://en.wikipedia.org/wiki/Daniel_Joseph_Schafer
artist_002134,Daniel Joseph Schafer,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5217728|https://en.wikipedia.org/wiki/Daniel_Joseph_Schafer
artist_002135,Darrell Clanton,primary,Wikidata,https://www.wikidata.org/wiki/Q5224601|https://en.wikipedia.org/wiki/Darrell_Clanton
artist_002135,Darrell Clanton,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5224601|https://en.wikipedia.org/wiki/Darrell_Clanton
artist_002136,Dave Moody,primary,Wikidata,https://www.wikidata.org/wiki/Q5229406|https://en.wikipedia.org/wiki/Dave_Moody_(musician)
artist_002136,Dave Moody,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5229406|https://en.wikipedia.org/wiki/Dave_Moody_(musician)
artist_002137,David Lynn Jones,primary,Wikidata,https://www.wikidata.org/wiki/Q5236860|https://en.wikipedia.org/wiki/David_Lynn_Jones
artist_002137,David Lynn Jones,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5236860|https://en.wikipedia.org/wiki/David_Lynn_Jones
artist_002138,David Rogers,primary,Wikidata,https://www.wikidata.org/wiki/Q5239172|https://en.wikipedia.org/wiki/David_Rogers_(singer)
artist_002138,David Rogers,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5239172|https://en.wikipedia.org/wiki/David_Rogers_(singer)
artist_002139,Don Cusic,primary,Wikidata,https://www.wikidata.org/wiki/Q5292480|https://en.wikipedia.org/wiki/Don_Cusic
artist_002139,Don Cusic,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5292480|https://en.wikipedia.org/wiki/Don_Cusic
artist_002140,Doyle Holly,primary,Wikidata,https://www.wikidata.org/wiki/Q5303752|https://en.wikipedia.org/wiki/Doyle_Holly
artist_002140,Doyle Holly,seed,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q5303752|https://en.wikipedia.org/wiki/Doyle_Holly
artist_002141,Jacob Lyda,primary,Wikidata,https://www.wikidata.org/wiki/Q6118957|https://en.wikipedia.org/wiki/Jacob_Lyda
artist_002141,Jacob Lyda,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6118957|https://en.wikipedia.org/wiki/Jacob_Lyda
artist_002142,Jesse Brand,primary,Wikidata,https://www.wikidata.org/wiki/Q6186179|https://en.wikipedia.org/wiki/Jesse_Brand
artist_002142,Jesse Brand,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q6186179|https://en.wikipedia.org/wiki/Jesse_Brand
artist_002143,Jim Turner,primary,Wikidata,https://www.wikidata.org/wiki/Q6198621|https://en.wikipedia.org/wiki/Jim_Turner_(singer)
artist_002143,Jim Turner,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6198621|https://en.wikipedia.org/wiki/Jim_Turner_(singer)
artist_002144,Joe Poovey,primary,Wikidata,https://www.wikidata.org/wiki/Q6211838|https://en.wikipedia.org/wiki/Joe_Poovey
artist_002144,Joe Poovey,seed,Category:American country singers|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q6211838|https://en.wikipedia.org/wiki/Joe_Poovey
artist_002145,Donald DePoy,primary,Wikidata,https://www.wikidata.org/wiki/Q62292341|https://en.wikipedia.org/wiki/Donald_DePoy
artist_002145,Donald DePoy,seed,Category:American country singers,https://www.wikidata.org/wiki/Q62292341|https://en.wikipedia.org/wiki/Donald_DePoy
artist_002146,David Lee Holt,primary,Wikidata,https://www.wikidata.org/wiki/Q65548456|https://en.wikipedia.org/wiki/David_Lee_Holt
artist_002146,David Lee Holt,seed,Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q65548456|https://en.wikipedia.org/wiki/David_Lee_Holt
artist_002147,Hank Garland,primary,Wikidata,https://www.wikidata.org/wiki/Q704578|https://en.wikipedia.org/wiki/Hank_Garland
artist_002147,Hank Garland,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q704578|https://en.wikipedia.org/wiki/Hank_Garland
artist_002148,Paul English (drummer),primary,Wikidata,https://www.wikidata.org/wiki/Q7150504|https://en.wikipedia.org/wiki/Paul_English_(drummer)
artist_002148,Paul English (drummer),seed,Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q7150504|https://en.wikipedia.org/wiki/Paul_English_(drummer)
artist_002149,Paul Worley,primary,Wikidata,https://www.wikidata.org/wiki/Q7154483|https://en.wikipedia.org/wiki/Paul_Worley
artist_002149,Paul Worley,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q7154483|https://en.wikipedia.org/wiki/Paul_Worley
artist_002150,Pete Drake,primary,Wikidata,https://www.wikidata.org/wiki/Q7171938|https://en.wikipedia.org/wiki/Pete_Drake
artist_002150,Pete Drake,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q7171938|https://en.wikipedia.org/wiki/Pete_Drake
artist_002151,Chet Atkins,primary,Wikidata,https://www.wikidata.org/wiki/Q72096|https://en.wikipedia.org/wiki/Chet_Atkins
artist_002151,Chet Atkins,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q72096|https://en.wikipedia.org/wiki/Chet_Atkins
artist_002152,Eddy Arnold,primary,Wikidata,https://www.wikidata.org/wiki/Q721943|https://en.wikipedia.org/wiki/Eddy_Arnold
artist_002152,Eddy Arnold,seed,Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q721943|https://en.wikipedia.org/wiki/Eddy_Arnold
artist_002153,Red Murrell,primary,Wikidata,https://www.wikidata.org/wiki/Q7304653|https://en.wikipedia.org/wiki/Red_Murrell
artist_002153,Red Murrell,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7304653|https://en.wikipedia.org/wiki/Red_Murrell
